,epsilon_value,result,time,network,image,split
9,0.0116999999999999,UNSAT,33.805251121521,gtsrb_cnn_deep_game_standard,image_11,test
0,0.1989,SAT,8.888493061065674,gtsrb_cnn_deep_game_standard,image_88,test
1,0.0974999999999999,SAT,9.042110204696655,gtsrb_cnn_deep_game_standard,image_88,test
2,0.0467999999999999,SAT,9.149991512298584,gtsrb_cnn_deep_game_standard,image_88,test
3,0.0195,SAT,8.270981311798096,gtsrb_cnn_deep_game_standard,image_88,test
4,0.0078,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_88,test
5,0.0039,UNSAT,10.08246111869812,gtsrb_cnn_deep_game_standard,image_88,test
6,0.0116999999999999,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_88,test
7,0.0156,SAT,8.346233606338501,gtsrb_cnn_deep_game_standard,image_88,test
0,0.1989,SAT,9.370405673980711,gtsrb_cnn_deep_game_standard,image_29,test
1,0.0974999999999999,SAT,9.027233362197876,gtsrb_cnn_deep_game_standard,image_29,test
2,0.0467999999999999,SAT,8.199568271636963,gtsrb_cnn_deep_game_standard,image_29,test
3,0.0195,SAT,8.307865381240845,gtsrb_cnn_deep_game_standard,image_29,test
4,0.0078,SAT,8.314103364944458,gtsrb_cnn_deep_game_standard,image_29,test
5,0.0,UNSAT,9.883064270019531,gtsrb_cnn_deep_game_standard,image_29,test
6,0.0039,UNSAT,9.965871095657349,gtsrb_cnn_deep_game_standard,image_29,test
0,0.1989,SAT,9.206950664520264,gtsrb_cnn_deep_game_standard,image_23,test
1,0.0974999999999999,SAT,8.909574508666992,gtsrb_cnn_deep_game_standard,image_23,test
2,0.0467999999999999,SAT,8.353435277938843,gtsrb_cnn_deep_game_standard,image_23,test
3,0.0195,SAT,8.277262687683105,gtsrb_cnn_deep_game_standard,image_23,test
4,0.0078,SAT,8.398423194885254,gtsrb_cnn_deep_game_standard,image_23,test
5,0.0,UNSAT,9.890033483505247,gtsrb_cnn_deep_game_standard,image_23,test
6,0.0039,UNSAT,9.956331491470335,gtsrb_cnn_deep_game_standard,image_23,test
0,0.1989,SAT,7.659582853317261,gtsrb_cnn_deep_game_standard,image_54,test
1,0.0974999999999999,SAT,7.751534461975098,gtsrb_cnn_deep_game_standard,image_54,test
2,0.0467999999999999,SAT,9.262563228607178,gtsrb_cnn_deep_game_standard,image_54,test
3,0.0195,SAT,8.173608779907227,gtsrb_cnn_deep_game_standard,image_54,test
4,0.0078,SAT,8.423874855041504,gtsrb_cnn_deep_game_standard,image_54,test
5,0.0,UNSAT,9.79279637336731,gtsrb_cnn_deep_game_standard,image_54,test
6,0.0039,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_54,test
0,0.1989,SAT,9.233424425125122,gtsrb_cnn_deep_game_standard,image_27,test
1,0.0974999999999999,SAT,9.16216278076172,gtsrb_cnn_deep_game_standard,image_27,test
2,0.0467999999999999,SAT,8.452364921569824,gtsrb_cnn_deep_game_standard,image_27,test
3,0.0195,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_27,test
4,0.0233999999999999,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_27,test
5,0.0156,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_27,test
6,0.0272999999999999,SAT,8.551417827606201,gtsrb_cnn_deep_game_standard,image_27,test
7,0.0039,UNSAT,10.138752460479736,gtsrb_cnn_deep_game_standard,image_27,test
8,0.0078,UNSAT,9.967853784561155,gtsrb_cnn_deep_game_standard,image_27,test
9,0.0116999999999999,UNSAT,24.1594512462616,gtsrb_cnn_deep_game_standard,image_27,test
0,0.1989,SAT,9.163525819778442,gtsrb_cnn_deep_game_standard,image_50,test
1,0.0974999999999999,SAT,9.183754205703735,gtsrb_cnn_deep_game_standard,image_50,test
2,0.0467999999999999,SAT,8.251185417175293,gtsrb_cnn_deep_game_standard,image_50,test
3,0.0195,SAT,8.538503170013428,gtsrb_cnn_deep_game_standard,image_50,test
4,0.0078,UNSAT,12.627087116241457,gtsrb_cnn_deep_game_standard,image_50,test
5,0.0116999999999999,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_50,test
6,0.0156,SAT,8.371518611907959,gtsrb_cnn_deep_game_standard,image_50,test
0,0.1989,SAT,8.966731071472168,gtsrb_cnn_deep_game_standard,image_62,test
1,0.0974999999999999,SAT,8.980228662490845,gtsrb_cnn_deep_game_standard,image_62,test
2,0.0467999999999999,SAT,8.419740676879883,gtsrb_cnn_deep_game_standard,image_62,test
3,0.0195,SAT,8.35017728805542,gtsrb_cnn_deep_game_standard,image_62,test
4,0.0078,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_62,test
5,0.0039,UNSAT,10.259476661682127,gtsrb_cnn_deep_game_standard,image_62,test
6,0.0116999999999999,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_62,test
7,0.0156,SAT,8.381467342376709,gtsrb_cnn_deep_game_standard,image_62,test
0,0.1989,SAT,9.02591109275818,gtsrb_cnn_deep_game_standard,image_15,test
1,0.0974999999999999,SAT,9.1398823261261,gtsrb_cnn_deep_game_standard,image_15,test
2,0.0467999999999999,SAT,8.281112670898438,gtsrb_cnn_deep_game_standard,image_15,test
3,0.0195,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_15,test
4,0.0233999999999999,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_15,test
5,0.0156,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_15,test
6,0.0272999999999999,SAT,8.366172075271606,gtsrb_cnn_deep_game_standard,image_15,test
7,0.0039,UNSAT,10.030522346496582,gtsrb_cnn_deep_game_standard,image_15,test
8,0.0078,UNSAT,9.786735534667969,gtsrb_cnn_deep_game_standard,image_15,test
9,0.0116999999999999,UNSAT,12.550240755081177,gtsrb_cnn_deep_game_standard,image_15,test
0,0.1989,SAT,8.972652673721313,gtsrb_cnn_deep_game_standard,image_86,test
1,0.0974999999999999,SAT,9.00870156288147,gtsrb_cnn_deep_game_standard,image_86,test
2,0.0467999999999999,SAT,9.056451082229614,gtsrb_cnn_deep_game_standard,image_86,test
3,0.0195,SAT,8.42915964126587,gtsrb_cnn_deep_game_standard,image_86,test
4,0.0078,SAT,8.238069295883179,gtsrb_cnn_deep_game_standard,image_86,test
5,0.0,UNSAT,9.74710774421692,gtsrb_cnn_deep_game_standard,image_86,test
6,0.0039,UNSAT,9.94584608078003,gtsrb_cnn_deep_game_standard,image_86,test
0,0.1989,SAT,7.687741994857788,gtsrb_cnn_deep_game_standard,image_68,test
1,0.0974999999999999,SAT,9.21585178375244,gtsrb_cnn_deep_game_standard,image_68,test
2,0.0467999999999999,SAT,8.421412706375122,gtsrb_cnn_deep_game_standard,image_68,test
3,0.0195,SAT,8.200793743133545,gtsrb_cnn_deep_game_standard,image_68,test
4,0.0078,SAT,8.098890542984009,gtsrb_cnn_deep_game_standard,image_68,test
5,0.0,UNSAT,9.712066411972046,gtsrb_cnn_deep_game_standard,image_68,test
6,0.0039,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_68,test
0,0.1989,SAT,6.895723104476929,gtsrb_cnn_deep_game_standard,image_49,test
1,0.0974999999999999,SAT,9.018923282623293,gtsrb_cnn_deep_game_standard,image_49,test
2,0.0467999999999999,SAT,8.39055323600769,gtsrb_cnn_deep_game_standard,image_49,test
3,0.0195,SAT,7.726353168487549,gtsrb_cnn_deep_game_standard,image_49,test
4,0.0078,SAT,7.456382989883423,gtsrb_cnn_deep_game_standard,image_49,test
5,0.0,UNSAT,9.131978750228882,gtsrb_cnn_deep_game_standard,image_49,test
6,0.0039,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_49,test
0,0.1989,SAT,7.791940689086914,gtsrb_cnn_deep_game_standard,image_34,test
1,0.0974999999999999,SAT,7.743671894073486,gtsrb_cnn_deep_game_standard,image_34,test
2,0.0467999999999999,SAT,7.701740980148315,gtsrb_cnn_deep_game_standard,image_34,test
3,0.0195,SAT,8.307409763336182,gtsrb_cnn_deep_game_standard,image_34,test
4,0.0078,SAT,8.338242769241333,gtsrb_cnn_deep_game_standard,image_34,test
5,0.0,UNSAT,9.836130142211914,gtsrb_cnn_deep_game_standard,image_34,test
6,0.0039,SAT,8.270826816558838,gtsrb_cnn_deep_game_standard,image_34,test
0,0.1989,SAT,7.535659551620483,gtsrb_cnn_deep_game_standard,image_43,test
1,0.0974999999999999,SAT,7.574255228042602,gtsrb_cnn_deep_game_standard,image_43,test
2,0.0467999999999999,SAT,7.4469475746154785,gtsrb_cnn_deep_game_standard,image_43,test
3,0.0195,SAT,7.3525471687316895,gtsrb_cnn_deep_game_standard,image_43,test
4,0.0078,SAT,7.423713684082031,gtsrb_cnn_deep_game_standard,image_43,test
5,0.0,UNSAT,9.090842962265016,gtsrb_cnn_deep_game_standard,image_43,test
6,0.0039,SAT,7.777857542037964,gtsrb_cnn_deep_game_standard,image_43,test
0,0.1989,SAT,7.776099920272827,gtsrb_cnn_deep_game_standard,image_0,test
1,0.0974999999999999,SAT,8.307164907455444,gtsrb_cnn_deep_game_standard,image_0,test
2,0.0467999999999999,SAT,8.276328563690186,gtsrb_cnn_deep_game_standard,image_0,test
3,0.0195,SAT,8.215180397033691,gtsrb_cnn_deep_game_standard,image_0,test
4,0.0078,UNSAT,512.9572467803955,gtsrb_cnn_deep_game_standard,image_0,test
5,0.0116999999999999,SAT,8.406551361083984,gtsrb_cnn_deep_game_standard,image_0,test
0,0.1989,SAT,9.095203638076782,gtsrb_cnn_deep_game_standard,image_95,test
1,0.0974999999999999,SAT,9.181888103485107,gtsrb_cnn_deep_game_standard,image_95,test
2,0.0467999999999999,SAT,8.006150722503662,gtsrb_cnn_deep_game_standard,image_95,test
3,0.0195,SAT,8.261354446411133,gtsrb_cnn_deep_game_standard,image_95,test
4,0.0078,UNSAT,9.88225245475769,gtsrb_cnn_deep_game_standard,image_95,test
5,0.0116999999999999,UNSAT,583.3563730716705,gtsrb_cnn_deep_game_standard,image_95,test
6,0.0156,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_95,test
0,0.1989,SAT,9.324534177780151,gtsrb_cnn_deep_game_standard,image_71,test
1,0.0974999999999999,SAT,9.150789260864258,gtsrb_cnn_deep_game_standard,image_71,test
2,0.0467999999999999,SAT,8.382092475891113,gtsrb_cnn_deep_game_standard,image_71,test
3,0.0195,SAT,8.349578380584717,gtsrb_cnn_deep_game_standard,image_71,test
4,0.0078,UNSAT,10.096165418624878,gtsrb_cnn_deep_game_standard,image_71,test
5,0.0116999999999999,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_71,test
6,0.0156,SAT,8.545941829681396,gtsrb_cnn_deep_game_standard,image_71,test
0,0.1989,SAT,7.3928062915802,gtsrb_cnn_deep_game_standard,image_92,test
1,0.0974999999999999,SAT,7.456889152526855,gtsrb_cnn_deep_game_standard,image_92,test
2,0.0467999999999999,SAT,8.192361116409302,gtsrb_cnn_deep_game_standard,image_92,test
3,0.0195,SAT,7.679250001907349,gtsrb_cnn_deep_game_standard,image_92,test
4,0.0078,SAT,7.617699384689331,gtsrb_cnn_deep_game_standard,image_92,test
5,0.0,UNSAT,9.282519102096558,gtsrb_cnn_deep_game_standard,image_92,test
6,0.0039,SAT,7.2599756717681885,gtsrb_cnn_deep_game_standard,image_92,test
0,0.1989,SAT,9.143491744995115,gtsrb_cnn_deep_game_standard,image_98,test
1,0.0974999999999999,SAT,9.077967882156372,gtsrb_cnn_deep_game_standard,image_98,test
2,0.0467999999999999,SAT,8.486656904220581,gtsrb_cnn_deep_game_standard,image_98,test
3,0.0195,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_98,test
4,0.0233999999999999,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_98,test
5,0.0156,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_98,test
6,0.0272999999999999,SAT,8.311660528182983,gtsrb_cnn_deep_game_standard,image_98,test
7,0.0039,UNSAT,10.01724886894226,gtsrb_cnn_deep_game_standard,image_98,test
8,0.0078,UNSAT,10.063180208206177,gtsrb_cnn_deep_game_standard,image_98,test
9,0.0116999999999999,UNSAT,119.11338210105896,gtsrb_cnn_deep_game_standard,image_98,test
0,0.1989,SAT,9.209572553634644,gtsrb_cnn_deep_game_standard,image_76,test
1,0.0974999999999999,SAT,9.088783740997314,gtsrb_cnn_deep_game_standard,image_76,test
2,0.0467999999999999,SAT,8.21094036102295,gtsrb_cnn_deep_game_standard,image_76,test
3,0.0195,SAT,8.361790180206299,gtsrb_cnn_deep_game_standard,image_76,test
4,0.0078,UNSAT,77.41104483604431,gtsrb_cnn_deep_game_standard,image_76,test
5,0.0116999999999999,SAT,8.421883821487427,gtsrb_cnn_deep_game_standard,image_76,test
0,0.1989,SAT,7.584942102432251,gtsrb_cnn_deep_game_standard,image_7,test
1,0.0974999999999999,SAT,8.935371398925781,gtsrb_cnn_deep_game_standard,image_7,test
2,0.0467999999999999,SAT,8.999523878097534,gtsrb_cnn_deep_game_standard,image_7,test
3,0.0195,SAT,8.294257402420044,gtsrb_cnn_deep_game_standard,image_7,test
4,0.0078,SAT,8.376134872436523,gtsrb_cnn_deep_game_standard,image_7,test
5,0.0,UNSAT,9.806387424468994,gtsrb_cnn_deep_game_standard,image_7,test
6,0.0039,UNSAT,9.9995436668396,gtsrb_cnn_deep_game_standard,image_7,test
0,0.1989,SAT,7.653878688812256,gtsrb_cnn_deep_game_standard,image_44,test
1,0.0974999999999999,SAT,8.485128402709961,gtsrb_cnn_deep_game_standard,image_44,test
2,0.0467999999999999,SAT,7.789934396743774,gtsrb_cnn_deep_game_standard,image_44,test
3,0.0195,SAT,8.011538028717041,gtsrb_cnn_deep_game_standard,image_44,test
4,0.0078,SAT,7.741401195526123,gtsrb_cnn_deep_game_standard,image_44,test
5,0.0,UNSAT,9.33921194076538,gtsrb_cnn_deep_game_standard,image_44,test
6,0.0039,UNSAT,9.27448797225952,gtsrb_cnn_deep_game_standard,image_44,test
0,0.1989,SAT,9.128528356552124,gtsrb_cnn_deep_game_standard,image_33,test
1,0.0974999999999999,SAT,8.455153465270996,gtsrb_cnn_deep_game_standard,image_33,test
2,0.0467999999999999,SAT,8.399869441986084,gtsrb_cnn_deep_game_standard,image_33,test
3,0.0195,SAT,8.279808044433594,gtsrb_cnn_deep_game_standard,image_33,test
4,0.0078,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_33,test
5,0.0039,UNSAT,10.248127698898315,gtsrb_cnn_deep_game_standard,image_33,test
6,0.0116999999999999,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_33,test
7,0.0156,SAT,8.529683351516724,gtsrb_cnn_deep_game_standard,image_33,test
0,0.1989,SAT,8.446837186813354,gtsrb_cnn_deep_game_standard,image_12,test
1,0.0974999999999999,SAT,8.346237659454346,gtsrb_cnn_deep_game_standard,image_12,test
2,0.0467999999999999,SAT,8.203258514404297,gtsrb_cnn_deep_game_standard,image_12,test
3,0.0195,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_12,test
4,0.0233999999999999,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_12,test
5,0.0156,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_12,test
6,0.0272999999999999,SAT,8.503145694732666,gtsrb_cnn_deep_game_standard,image_12,test
7,0.0039,UNSAT,9.995564222335815,gtsrb_cnn_deep_game_standard,image_12,test
8,0.0078,UNSAT,10.049269914627075,gtsrb_cnn_deep_game_standard,image_12,test
9,0.0116999999999999,UNSAT,81.63562512397766,gtsrb_cnn_deep_game_standard,image_12,test
0,0.1989,SAT,7.785135269165039,gtsrb_cnn_deep_game_standard,image_65,test
1,0.0974999999999999,SAT,9.102303981781006,gtsrb_cnn_deep_game_standard,image_65,test
2,0.0467999999999999,SAT,9.054736614227297,gtsrb_cnn_deep_game_standard,image_65,test
3,0.0195,SAT,8.286996603012085,gtsrb_cnn_deep_game_standard,image_65,test
4,0.0078,SAT,8.28105354309082,gtsrb_cnn_deep_game_standard,image_65,test
5,0.0,UNSAT,9.868347406387327,gtsrb_cnn_deep_game_standard,image_65,test
6,0.0039,UNSAT,961.8467738628387,gtsrb_cnn_deep_game_standard,image_65,test
0,0.1989,SAT,8.474348068237305,gtsrb_cnn_deep_game_standard,image_18,test
1,0.0974999999999999,SAT,8.350865364074707,gtsrb_cnn_deep_game_standard,image_18,test
2,0.0467999999999999,SAT,8.093916654586792,gtsrb_cnn_deep_game_standard,image_18,test
3,0.0195,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_18,test
4,0.0233999999999999,SAT,7.905398368835449,gtsrb_cnn_deep_game_standard,image_18,test
5,0.0078,UNSAT,9.49708127975464,gtsrb_cnn_deep_game_standard,image_18,test
6,0.0116999999999999,UNSAT,9.70053744316101,gtsrb_cnn_deep_game_standard,image_18,test
7,0.0156,UNSAT,62.315518617630005,gtsrb_cnn_deep_game_standard,image_18,test
0,0.1989,SAT,7.603676080703735,gtsrb_cnn_deep_game_standard,image_81,test
1,0.0974999999999999,SAT,7.834420442581177,gtsrb_cnn_deep_game_standard,image_81,test
2,0.0467999999999999,SAT,7.618921279907227,gtsrb_cnn_deep_game_standard,image_81,test
3,0.0195,SAT,8.402902364730835,gtsrb_cnn_deep_game_standard,image_81,test
4,0.0078,SAT,8.526116847991943,gtsrb_cnn_deep_game_standard,image_81,test
5,0.0,UNSAT,9.68846035003662,gtsrb_cnn_deep_game_standard,image_81,test
6,0.0039,SAT,8.31714940071106,gtsrb_cnn_deep_game_standard,image_81,test
0,0.1989,SAT,9.236248254776,gtsrb_cnn_deep_game_standard,image_57,test
1,0.0974999999999999,SAT,9.117645025253296,gtsrb_cnn_deep_game_standard,image_57,test
2,0.0467999999999999,SAT,8.141137838363647,gtsrb_cnn_deep_game_standard,image_57,test
3,0.0195,SAT,8.428309917449951,gtsrb_cnn_deep_game_standard,image_57,test
4,0.0078,SAT,8.322807550430298,gtsrb_cnn_deep_game_standard,image_57,test
5,0.0,UNSAT,9.81667184829712,gtsrb_cnn_deep_game_standard,image_57,test
6,0.0039,UNSAT,9.960278034210203,gtsrb_cnn_deep_game_standard,image_57,test
0,0.1989,SAT,8.35110330581665,gtsrb_cnn_deep_game_standard,image_20,test
1,0.0974999999999999,SAT,8.748480319976807,gtsrb_cnn_deep_game_standard,image_20,test
2,0.0467999999999999,SAT,7.82281756401062,gtsrb_cnn_deep_game_standard,image_20,test
3,0.0195,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_20,test
4,0.0233999999999999,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_20,test
5,0.0156,UNSAT,12.216375350952148,gtsrb_cnn_deep_game_standard,image_20,test
6,0.0351,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_20,test
7,0.0312,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_20,test
8,0.039,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_20,test
9,0.0272999999999999,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_20,test
10,0.0429,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_20,test
0,0.1989,SAT,9.299264192581177,gtsrb_cnn_deep_game_standard,image_10,test
1,0.0974999999999999,SAT,9.063930988311768,gtsrb_cnn_deep_game_standard,image_10,test
2,0.0467999999999999,SAT,8.313613891601562,gtsrb_cnn_deep_game_standard,image_10,test
3,0.0195,SAT,8.388660430908203,gtsrb_cnn_deep_game_standard,image_10,test
4,0.0078,UNSAT,9.970011234283447,gtsrb_cnn_deep_game_standard,image_10,test
5,0.0116999999999999,UNSAT,12.256035327911375,gtsrb_cnn_deep_game_standard,image_10,test
6,0.0156,UNSAT,64.28320169448853,gtsrb_cnn_deep_game_standard,image_10,test
0,0.1989,SAT,7.829851627349853,gtsrb_cnn_deep_game_standard,image_67,test
1,0.0974999999999999,SAT,9.092654943466188,gtsrb_cnn_deep_game_standard,image_67,test
2,0.0467999999999999,SAT,9.070528745651243,gtsrb_cnn_deep_game_standard,image_67,test
3,0.0195,SAT,8.283536195755005,gtsrb_cnn_deep_game_standard,image_67,test
4,0.0078,SAT,8.352768898010254,gtsrb_cnn_deep_game_standard,image_67,test
5,0.0,UNSAT,9.827196836471558,gtsrb_cnn_deep_game_standard,image_67,test
6,0.0039,SAT,8.355679035186768,gtsrb_cnn_deep_game_standard,image_67,test
0,0.1989,SAT,9.284769296646118,gtsrb_cnn_deep_game_standard,image_89,test
1,0.0974999999999999,SAT,9.00527572631836,gtsrb_cnn_deep_game_standard,image_89,test
2,0.0467999999999999,SAT,9.278251886367798,gtsrb_cnn_deep_game_standard,image_89,test
3,0.0195,SAT,8.283446311950684,gtsrb_cnn_deep_game_standard,image_89,test
4,0.0078,UNSAT,10.060264825820925,gtsrb_cnn_deep_game_standard,image_89,test
5,0.0116999999999999,UNSAT,30.42867374420166,gtsrb_cnn_deep_game_standard,image_89,test
6,0.0156,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_89,test
0,0.1989,SAT,8.883965730667114,gtsrb_cnn_deep_game_standard,image_83,test
1,0.0974999999999999,SAT,9.18428087234497,gtsrb_cnn_deep_game_standard,image_83,test
2,0.0467999999999999,SAT,8.26869797706604,gtsrb_cnn_deep_game_standard,image_83,test
3,0.0195,SAT,8.44215440750122,gtsrb_cnn_deep_game_standard,image_83,test
4,0.0078,UNSAT,10.081130743026732,gtsrb_cnn_deep_game_standard,image_83,test
5,0.0116999999999999,UNSAT,207.95583152771,gtsrb_cnn_deep_game_standard,image_83,test
6,0.0156,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_83,test
0,0.1989,SAT,8.589007139205933,gtsrb_cnn_deep_game_standard,image_55,test
1,0.0974999999999999,SAT,8.456974744796753,gtsrb_cnn_deep_game_standard,image_55,test
2,0.0467999999999999,SAT,8.375474214553833,gtsrb_cnn_deep_game_standard,image_55,test
3,0.0195,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_55,test
4,0.0233999999999999,SAT,8.21062421798706,gtsrb_cnn_deep_game_standard,image_55,test
5,0.0078,UNSAT,9.253355741500854,gtsrb_cnn_deep_game_standard,image_55,test
6,0.0116999999999999,UNSAT,11.7985098361969,gtsrb_cnn_deep_game_standard,image_55,test
7,0.0156,UNSAT,1628.086130142212,gtsrb_cnn_deep_game_standard,image_55,test
0,0.1989,SAT,8.941837072372437,gtsrb_cnn_deep_game_standard,image_22,test
1,0.0974999999999999,SAT,8.42218279838562,gtsrb_cnn_deep_game_standard,image_22,test
2,0.0467999999999999,SAT,7.970116138458252,gtsrb_cnn_deep_game_standard,image_22,test
3,0.0195,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_22,test
4,0.0233999999999999,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_22,test
5,0.0156,UNSAT,25.615844249725345,gtsrb_cnn_deep_game_standard,image_22,test
6,0.0351,SAT,7.940890312194824,gtsrb_cnn_deep_game_standard,image_22,test
7,0.0272999999999999,SAT,8.154309749603271,gtsrb_cnn_deep_game_standard,image_22,test
0,0.1989,SAT,8.9487144947052,gtsrb_cnn_deep_game_standard,image_28,test
1,0.0974999999999999,SAT,9.009575128555298,gtsrb_cnn_deep_game_standard,image_28,test
2,0.0467999999999999,SAT,7.937713861465454,gtsrb_cnn_deep_game_standard,image_28,test
3,0.0195,UNSAT,28.46707892417908,gtsrb_cnn_deep_game_standard,image_28,test
4,0.0312,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_28,test
5,0.0351,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_28,test
6,0.0272999999999999,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_28,test
7,0.039,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_28,test
8,0.0233999999999999,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_28,test
9,0.0429,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_28,test
0,0.1989,SAT,9.172035694122314,gtsrb_cnn_deep_game_standard,image_90,test
1,0.0974999999999999,SAT,9.147708892822266,gtsrb_cnn_deep_game_standard,image_90,test
2,0.0467999999999999,SAT,8.260645627975464,gtsrb_cnn_deep_game_standard,image_90,test
3,0.0195,UNSAT,12.787959575653076,gtsrb_cnn_deep_game_standard,image_90,test
4,0.0312,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_90,test
5,0.0351,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_90,test
6,0.0272999999999999,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_90,test
7,0.039,SAT,8.348580360412598,gtsrb_cnn_deep_game_standard,image_90,test
8,0.0233999999999999,UNSAT,135.1483564376831,gtsrb_cnn_deep_game_standard,image_90,test
0,0.1989,SAT,7.39177393913269,gtsrb_cnn_deep_game_standard,image_74,test
1,0.0974999999999999,SAT,8.461688756942749,gtsrb_cnn_deep_game_standard,image_74,test
2,0.0467999999999999,SAT,7.793349981307983,gtsrb_cnn_deep_game_standard,image_74,test
3,0.0195,SAT,7.927513360977173,gtsrb_cnn_deep_game_standard,image_74,test
4,0.0078,TIMEOUT,3600.0,gtsrb_cnn_deep_game_standard,image_74,test
5,0.0039,UNSAT,10.21217942237854,gtsrb_cnn_deep_game_standard,image_74,test
6,0.0116999999999999,SAT,7.536872863769531,gtsrb_cnn_deep_game_standard,image_74,test
0,0.1989,SAT,7.254138708114624,gtsrb_cnn_deep_game_standard,image_46,test
1,0.0974999999999999,SAT,7.366296291351318,gtsrb_cnn_deep_game_standard,image_46,test
2,0.0467999999999999,SAT,7.898306131362915,gtsrb_cnn_deep_game_standard,image_46,test
3,0.0195,SAT,8.163747072219849,gtsrb_cnn_deep_game_standard,image_46,test
