,split,result,runtime,network,image
0.303,test,error,10.414065837860107,convMedGRELU__PGDK_w_0.3,image_31
0.301,test,unsat,247.56374216079712,convMedGRELU__PGDK_w_0.3,image_31
0.199,test,unsat,6.766181230545044,convMedGRELU__PGDK_w_0.3,image_36
0.299,test,unsat,232.462299823761,convMedGRELU__PGDK_w_0.3,image_36
0.349,test,sat,3.762904644012451,convMedGRELU__PGDK_w_0.3,image_36
0.323,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_36
0.325,test,error,5.894851922988892,convMedGRELU__PGDK_w_0.3,image_36
0.321,test,error,13.802077054977415,convMedGRELU__PGDK_w_0.3,image_36
0.327,test,sat,3.799734592437744,convMedGRELU__PGDK_w_0.3,image_36
0.309,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_36
0.311,test,error,6.005385875701904,convMedGRELU__PGDK_w_0.3,image_36
0.307,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_36
0.313,test,error,6.12444281578064,convMedGRELU__PGDK_w_0.3,image_36
0.305,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_36
0.315,test,error,6.171351671218872,convMedGRELU__PGDK_w_0.3,image_36
0.301,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_36
0.199,test,unsat,6.567748308181763,convMedGRELU__PGDK_w_0.3,image_44
0.299,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_44
0.301,test,error,10.533100128173828,convMedGRELU__PGDK_w_0.3,image_44
0.297,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_44
0.303,test,error,6.2088165283203125,convMedGRELU__PGDK_w_0.3,image_44
0.295,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_44
0.305,test,error,5.988003969192505,convMedGRELU__PGDK_w_0.3,image_44
0.293,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_44
0.307,test,error,11.578715801239014,convMedGRELU__PGDK_w_0.3,image_44
0.291,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_44
0.309,test,error,10.508625745773315,convMedGRELU__PGDK_w_0.3,image_44
0.279,test,unsat,37.171069383621216,convMedGRELU__PGDK_w_0.3,image_44
0.289,test,unsat,329.7450838088989,convMedGRELU__PGDK_w_0.3,image_44
0.373,test,sat,3.706701517105103,convMedGRELU__PGDK_w_0.3,image_44
0.337,test,sat,3.8862850666046143,convMedGRELU__PGDK_w_0.3,image_44
0.319,test,sat,4.094719648361206,convMedGRELU__PGDK_w_0.3,image_44
0.311,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_44
0.313,test,error,6.114112615585327,convMedGRELU__PGDK_w_0.3,image_44
0.317,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_44
0.199,test,unsat,6.63591742515564,convMedGRELU__PGDK_w_0.3,image_95
0.299,test,unsat,19.82890224456787,convMedGRELU__PGDK_w_0.3,image_95
0.349,test,sat,4.487081527709961,convMedGRELU__PGDK_w_0.3,image_95
0.323,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_95
0.325,test,error,6.386649131774902,convMedGRELU__PGDK_w_0.3,image_95
0.321,test,error,5.700557470321655,convMedGRELU__PGDK_w_0.3,image_95
0.327,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_95
0.319,test,error,6.225419759750366,convMedGRELU__PGDK_w_0.3,image_95
0.329,test,error,5.824255466461182,convMedGRELU__PGDK_w_0.3,image_95
0.317,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_95
0.331,test,error,6.106155872344971,convMedGRELU__PGDK_w_0.3,image_95
0.307,test,error,11.475221633911133,convMedGRELU__PGDK_w_0.3,image_95
0.301,test,unsat,22.188883781433105,convMedGRELU__PGDK_w_0.3,image_95
0.303,test,unsat,43.40282201766968,convMedGRELU__PGDK_w_0.3,image_95
0.305,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_95
0.345,test,error,10.789064168930054,convMedGRELU__PGDK_w_0.3,image_95
0.347,test,sat,3.8073999881744394,convMedGRELU__PGDK_w_0.3,image_95
0.199,test,unsat,11.770647048950195,convMedGRELU__PGDK_w_0.3,image_38
0.299,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_38
0.301,test,error,6.03122878074646,convMedGRELU__PGDK_w_0.3,image_38
0.297,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_38
0.303,test,error,6.096588611602783,convMedGRELU__PGDK_w_0.3,image_38
0.295,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_38
0.305,test,error,6.178571462631226,convMedGRELU__PGDK_w_0.3,image_38
0.293,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_38
0.307,test,error,6.463075876235962,convMedGRELU__PGDK_w_0.3,image_38
0.291,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_38
0.309,test,error,6.05016016960144,convMedGRELU__PGDK_w_0.3,image_38
0.275,test,unsat,234.99642133712769,convMedGRELU__PGDK_w_0.3,image_38
0.289,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_38
0.283,test,error,6.135510206222534,convMedGRELU__PGDK_w_0.3,image_38
0.281,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_38
0.279,test,error,6.101609468460083,convMedGRELU__PGDK_w_0.3,image_38
0.277,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_38
0.389,test,error,6.14369010925293,convMedGRELU__PGDK_w_0.3,image_38
0.391,test,sat,3.771397113800049,convMedGRELU__PGDK_w_0.3,image_38
0.199,test,unsat,6.697848796844482,convMedGRELU__PGDK_w_0.3,image_43
0.299,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_43
0.301,test,error,6.169839859008789,convMedGRELU__PGDK_w_0.3,image_43
0.297,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_43
0.303,test,error,6.180896759033203,convMedGRELU__PGDK_w_0.3,image_43
0.295,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_43
0.305,test,error,6.082403898239136,convMedGRELU__PGDK_w_0.3,image_43
0.293,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_43
0.307,test,error,5.993386268615723,convMedGRELU__PGDK_w_0.3,image_43
0.291,test,error,10.41580367088318,convMedGRELU__PGDK_w_0.3,image_43
0.269,test,unsat,24.036241054534912,convMedGRELU__PGDK_w_0.3,image_43
0.277,test,unsat,52.55682849884033,convMedGRELU__PGDK_w_0.3,image_43
0.283,test,unsat,164.89755725860596,convMedGRELU__PGDK_w_0.3,image_43
0.289,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_43
0.287,test,error,6.334401607513428,convMedGRELU__PGDK_w_0.3,image_43
0.285,test,unsat,320.038978099823,convMedGRELU__PGDK_w_0.3,image_43
0.199,test,error,10.969989776611328,convMedGRELU__PGDK_w_0.3,image_92
0.201,test,unsat,11.566373825073242,convMedGRELU__PGDK_w_0.3,image_92
0.301,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_92
0.299,test,error,6.681622266769409,convMedGRELU__PGDK_w_0.3,image_92
0.303,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_92
0.297,test,error,6.869852781295776,convMedGRELU__PGDK_w_0.3,image_92
0.305,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_92
0.295,test,error,5.984532833099365,convMedGRELU__PGDK_w_0.3,image_92
0.307,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_92
0.293,test,error,6.612893104553223,convMedGRELU__PGDK_w_0.3,image_92
0.199,test,error,5.935254812240601,convMedGRELU__PGDK_w_0.3,image_9
0.201,test,unsat,6.601316213607788,convMedGRELU__PGDK_w_0.3,image_9
0.301,test,unsat,45.53891944885254,convMedGRELU__PGDK_w_0.3,image_9
0.351,test,sat,3.7548258304595943,convMedGRELU__PGDK_w_0.3,image_9
0.325,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_9
0.327,test,error,5.7713000774383545,convMedGRELU__PGDK_w_0.3,image_9
0.323,test,error,5.734327554702759,convMedGRELU__PGDK_w_0.3,image_9
0.329,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_9
0.321,test,error,5.8429811000823975,convMedGRELU__PGDK_w_0.3,image_9
0.331,test,error,5.716110706329346,convMedGRELU__PGDK_w_0.3,image_9
0.199,test,unsat,11.511256217956545,convMedGRELU__PGDK_w_0.3,image_76
0.299,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_76
0.301,test,error,5.999922037124634,convMedGRELU__PGDK_w_0.3,image_76
0.297,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_76
0.303,test,error,6.067749738693237,convMedGRELU__PGDK_w_0.3,image_76
0.295,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_76
0.305,test,error,6.1299474239349365,convMedGRELU__PGDK_w_0.3,image_76
0.293,test,unsat,344.95124316215515,convMedGRELU__PGDK_w_0.3,image_76
0.353,test,sat,3.74874758720398,convMedGRELU__PGDK_w_0.3,image_76
0.329,test,sat,3.8733956813812256,convMedGRELU__PGDK_w_0.3,image_76
0.317,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_76
0.315,test,error,5.904066324234009,convMedGRELU__PGDK_w_0.3,image_76
0.319,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_76
0.313,test,error,5.842242956161499,convMedGRELU__PGDK_w_0.3,image_76
0.323,test,error,7.771808624267578,convMedGRELU__PGDK_w_0.3,image_76
0.325,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_76
0.327,test,error,6.111493825912476,convMedGRELU__PGDK_w_0.3,image_76
0.199,test,unsat,11.4759624004364,convMedGRELU__PGDK_w_0.3,image_71
0.299,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_71
0.301,test,error,10.541327476501465,convMedGRELU__PGDK_w_0.3,image_71
0.297,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_71
0.303,test,error,10.653558015823364,convMedGRELU__PGDK_w_0.3,image_71
0.295,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_71
0.305,test,error,11.60029411315918,convMedGRELU__PGDK_w_0.3,image_71
0.293,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_71
0.307,test,error,5.959017276763916,convMedGRELU__PGDK_w_0.3,image_71
0.291,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_71
0.309,test,error,10.568927526474,convMedGRELU__PGDK_w_0.3,image_71
0.209,test,unsat,11.605849027633669,convMedGRELU__PGDK_w_0.3,image_71
0.227,test,unsat,11.819232940673828,convMedGRELU__PGDK_w_0.3,image_71
0.257,test,unsat,20.459896564483643,convMedGRELU__PGDK_w_0.3,image_71
0.271,test,unsat,34.28131055831909,convMedGRELU__PGDK_w_0.3,image_71
0.287,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_71
0.277,test,error,6.037406921386719,convMedGRELU__PGDK_w_0.3,image_71
0.275,test,error,10.146434545516968,convMedGRELU__PGDK_w_0.3,image_71
0.273,test,unsat,40.39685893058777,convMedGRELU__PGDK_w_0.3,image_71
0.199,test,unsat,263.37760972976685,convMedGRELU__PGDK_w_0.3,image_0
0.299,test,sat,4.228926658630371,convMedGRELU__PGDK_w_0.3,image_0
0.249,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_0
0.247,test,error,5.963161706924439,convMedGRELU__PGDK_w_0.3,image_0
0.251,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_0
0.245,test,error,5.808061122894287,convMedGRELU__PGDK_w_0.3,image_0
0.253,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_0
0.243,test,error,5.894670486450195,convMedGRELU__PGDK_w_0.3,image_0
0.255,test,error,10.745222330093384,convMedGRELU__PGDK_w_0.3,image_0
0.241,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_0
0.257,test,error,6.031212091445923,convMedGRELU__PGDK_w_0.3,image_0
0.207,test,error,10.668527364730837,convMedGRELU__PGDK_w_0.3,image_0
0.201,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_0
0.275,test,error,6.062513113021851,convMedGRELU__PGDK_w_0.3,image_0
0.291,test,sat,3.714549779891968,convMedGRELU__PGDK_w_0.3,image_0
0.287,test,sat,3.704278945922852,convMedGRELU__PGDK_w_0.3,image_0
0.277,test,sat,4.240402221679688,convMedGRELU__PGDK_w_0.3,image_0
0.199,test,unsat,6.629471063613892,convMedGRELU__PGDK_w_0.3,image_7
0.299,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_7
0.301,test,error,5.88951301574707,convMedGRELU__PGDK_w_0.3,image_7
0.297,test,error,10.552239656448364,convMedGRELU__PGDK_w_0.3,image_7
0.303,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_7
0.295,test,error,5.96787166595459,convMedGRELU__PGDK_w_0.3,image_7
0.305,test,error,10.912658214569092,convMedGRELU__PGDK_w_0.3,image_7
0.293,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_7
0.307,test,error,6.001708269119263,convMedGRELU__PGDK_w_0.3,image_7
0.277,test,unsat,32.956538677215576,convMedGRELU__PGDK_w_0.3,image_7
0.291,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_7
0.279,test,error,10.399182796478271,convMedGRELU__PGDK_w_0.3,image_7
0.335,test,sat,4.249617338180542,convMedGRELU__PGDK_w_0.3,image_7
0.199,test,unsat,11.4601469039917,convMedGRELU__PGDK_w_0.3,image_78
0.299,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_78
0.301,test,error,6.034918308258057,convMedGRELU__PGDK_w_0.3,image_78
0.297,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_78
0.303,test,error,6.021032094955444,convMedGRELU__PGDK_w_0.3,image_78
0.295,test,unsat,221.4054400920868,convMedGRELU__PGDK_w_0.3,image_78
0.351,test,sat,3.7265877723693848,convMedGRELU__PGDK_w_0.3,image_78
0.327,test,sat,3.701472043991089,convMedGRELU__PGDK_w_0.3,image_78
0.315,test,sat,3.7695424556732178,convMedGRELU__PGDK_w_0.3,image_78
0.309,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_78
0.307,test,error,5.973989009857178,convMedGRELU__PGDK_w_0.3,image_78
0.311,test,error,5.708273887634277,convMedGRELU__PGDK_w_0.3,image_78
0.305,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_78
0.313,test,error,5.992793083190918,convMedGRELU__PGDK_w_0.3,image_78
0.313,test,error,5.6966233253479,convMedGRELU__PGDK_w_0.3,image_78
0.313,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_78
0.199,test,unsat,6.640046834945679,convMedGRELU__PGDK_w_0.3,image_21
0.299,test,unsat,28.38766622543335,convMedGRELU__PGDK_w_0.3,image_21
0.349,test,sat,4.204431056976318,convMedGRELU__PGDK_w_0.3,image_21
0.323,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_21
0.325,test,error,5.91357421875,convMedGRELU__PGDK_w_0.3,image_21
0.321,test,error,5.61863374710083,convMedGRELU__PGDK_w_0.3,image_21
0.327,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_21
0.319,test,error,5.863446950912476,convMedGRELU__PGDK_w_0.3,image_21
0.329,test,error,5.562885761260986,convMedGRELU__PGDK_w_0.3,image_21
0.317,test,error,5.78788948059082,convMedGRELU__PGDK_w_0.3,image_21
0.307,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_21
0.301,test,error,6.016246795654297,convMedGRELU__PGDK_w_0.3,image_21
0.345,test,sat,4.240568161010742,convMedGRELU__PGDK_w_0.3,image_21
0.199,test,unsat,6.610625267028809,convMedGRELU__PGDK_w_0.3,image_26
0.299,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_26
0.301,test,error,6.085895299911499,convMedGRELU__PGDK_w_0.3,image_26
0.297,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_26
0.303,test,error,6.056014776229858,convMedGRELU__PGDK_w_0.3,image_26
0.295,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_26
0.305,test,error,10.680864572525024,convMedGRELU__PGDK_w_0.3,image_26
0.293,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_26
0.307,test,error,6.093555927276611,convMedGRELU__PGDK_w_0.3,image_26
0.291,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_26
0.309,test,error,6.267897605895996,convMedGRELU__PGDK_w_0.3,image_26
0.265,test,unsat,27.41757297515869,convMedGRELU__PGDK_w_0.3,image_26
0.285,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_26
0.269,test,error,6.13396692276001,convMedGRELU__PGDK_w_0.3,image_26
0.267,test,unsat,33.457996129989624,convMedGRELU__PGDK_w_0.3,image_26
0.199,test,error,5.939041376113892,convMedGRELU__PGDK_w_0.3,image_85
0.201,test,error,6.647306680679321,convMedGRELU__PGDK_w_0.3,image_85
0.197,test,unsat,17.036427974700928,convMedGRELU__PGDK_w_0.3,image_85
0.301,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_85
0.299,test,error,6.088305234909058,convMedGRELU__PGDK_w_0.3,image_85
0.303,test,error,5.746323823928833,convMedGRELU__PGDK_w_0.3,image_85
0.297,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_85
0.305,test,error,6.0230138301849365,convMedGRELU__PGDK_w_0.3,image_85
0.389,test,error,10.746036529541016,convMedGRELU__PGDK_w_0.3,image_85
0.393,test,sat,3.773460149765015,convMedGRELU__PGDK_w_0.3,image_85
0.391,test,sat,3.729136466979981,convMedGRELU__PGDK_w_0.3,image_85
0.199,test,sat,3.531180620193481,convMedGRELU__PGDK_w_0.3,image_54
0.099,test,sat,4.1594014167785645,convMedGRELU__PGDK_w_0.3,image_54
0.049,test,unsat,16.722737789154053,convMedGRELU__PGDK_w_0.3,image_54
0.073,test,sat,4.182569742202759,convMedGRELU__PGDK_w_0.3,image_54
0.061,test,sat,3.730018138885498,convMedGRELU__PGDK_w_0.3,image_54
0.055,test,unsat,17.98455834388733,convMedGRELU__PGDK_w_0.3,image_54
0.057,test,unsat,18.658583402633667,convMedGRELU__PGDK_w_0.3,image_54
0.059,test,unsat,19.67717480659485,convMedGRELU__PGDK_w_0.3,image_54
0.199,test,unsat,11.444854736328123,convMedGRELU__PGDK_w_0.3,image_28
0.299,test,unsat,49.59411644935608,convMedGRELU__PGDK_w_0.3,image_28
0.349,test,sat,3.737415313720703,convMedGRELU__PGDK_w_0.3,image_28
0.323,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_28
0.325,test,error,6.161823749542236,convMedGRELU__PGDK_w_0.3,image_28
0.321,test,error,11.20208215713501,convMedGRELU__PGDK_w_0.3,image_28
0.327,test,sat,4.262194395065308,convMedGRELU__PGDK_w_0.3,image_28
0.309,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_28
0.311,test,error,6.135009288787842,convMedGRELU__PGDK_w_0.3,image_28
0.307,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_28
0.313,test,error,6.057503938674927,convMedGRELU__PGDK_w_0.3,image_28
0.305,test,error,10.888771057128906,convMedGRELU__PGDK_w_0.3,image_28
0.301,test,unsat,143.6070418357849,convMedGRELU__PGDK_w_0.3,image_28
0.303,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_28
0.199,test,unsat,6.658144474029541,convMedGRELU__PGDK_w_0.3,image_82
0.299,test,unsat,17.169306993484497,convMedGRELU__PGDK_w_0.3,image_82
0.349,test,sat,3.714308500289917,convMedGRELU__PGDK_w_0.3,image_82
0.323,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_82
0.325,test,error,6.060604095458984,convMedGRELU__PGDK_w_0.3,image_82
0.321,test,error,10.909085273742676,convMedGRELU__PGDK_w_0.3,image_82
0.327,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_82
0.319,test,error,5.949603080749512,convMedGRELU__PGDK_w_0.3,image_82
0.329,test,error,5.685005187988281,convMedGRELU__PGDK_w_0.3,image_82
0.317,test,error,13.278972864151,convMedGRELU__PGDK_w_0.3,image_82
0.303,test,unsat,21.73760271072388,convMedGRELU__PGDK_w_0.3,image_82
0.313,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_82
0.305,test,error,6.047123670578003,convMedGRELU__PGDK_w_0.3,image_82
0.333,test,error,11.092806577682495,convMedGRELU__PGDK_w_0.3,image_82
0.199,test,error,10.703975439071655,convMedGRELU__PGDK_w_0.3,image_53
0.201,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_53
0.197,test,error,6.255004405975342,convMedGRELU__PGDK_w_0.3,image_53
0.203,test,error,10.354649782180786,convMedGRELU__PGDK_w_0.3,image_53
0.195,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_53
0.205,test,error,6.007768392562866,convMedGRELU__PGDK_w_0.3,image_53
0.193,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_53
0.207,test,error,10.671262502670288,convMedGRELU__PGDK_w_0.3,image_53
0.199,test,error,5.976773262023926,convMedGRELU__PGDK_w_0.3,image_66
0.201,test,error,10.818241596221924,convMedGRELU__PGDK_w_0.3,image_66
0.197,test,unsat,6.57340407371521,convMedGRELU__PGDK_w_0.3,image_66
0.301,test,unsat,17.49779224395752,convMedGRELU__PGDK_w_0.3,image_66
0.351,test,sat,3.700647354125977,convMedGRELU__PGDK_w_0.3,image_66
0.325,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_66
0.327,test,error,5.839792728424072,convMedGRELU__PGDK_w_0.3,image_66
0.323,test,error,5.6662023067474365,convMedGRELU__PGDK_w_0.3,image_66
0.329,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_66
0.321,test,error,5.903889417648315,convMedGRELU__PGDK_w_0.3,image_66
0.199,test,unsat,11.805204153060911,convMedGRELU__PGDK_w_0.3,image_61
0.299,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_61
0.301,test,error,6.035965442657471,convMedGRELU__PGDK_w_0.3,image_61
0.297,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_61
0.303,test,error,5.991987705230713,convMedGRELU__PGDK_w_0.3,image_61
0.295,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_61
0.305,test,error,11.025755643844604,convMedGRELU__PGDK_w_0.3,image_61
0.293,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_61
0.307,test,error,5.994608879089356,convMedGRELU__PGDK_w_0.3,image_61
0.291,test,error,10.883023023605348,convMedGRELU__PGDK_w_0.3,image_61
0.217,test,unsat,17.235792636871338,convMedGRELU__PGDK_w_0.3,image_61
0.261,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_61
0.241,test,error,6.040757656097412,convMedGRELU__PGDK_w_0.3,image_61
0.233,test,unsat,21.370891094207764,convMedGRELU__PGDK_w_0.3,image_61
0.237,test,unsat,25.2536735534668,convMedGRELU__PGDK_w_0.3,image_61
0.239,test,unsat,26.816053867340088,convMedGRELU__PGDK_w_0.3,image_61
0.199,test,error,6.053066253662109,convMedGRELU__PGDK_w_0.3,image_13
0.201,test,error,5.68834400177002,convMedGRELU__PGDK_w_0.3,image_13
0.197,test,unsat,11.302184104919434,convMedGRELU__PGDK_w_0.3,image_13
0.301,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_13
0.299,test,error,6.626076459884644,convMedGRELU__PGDK_w_0.3,image_13
0.303,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_13
0.297,test,error,5.991008520126343,convMedGRELU__PGDK_w_0.3,image_13
0.305,test,error,10.698822975158691,convMedGRELU__PGDK_w_0.3,image_13
0.317,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_13
0.339,test,error,6.074749231338501,convMedGRELU__PGDK_w_0.3,image_13
0.399,test,error,13.071345567703249,convMedGRELU__PGDK_w_0.3,image_13
0.199,test,unsat,6.667882680892944,convMedGRELU__PGDK_w_0.3,image_14
0.299,test,unsat,17.396095514297485,convMedGRELU__PGDK_w_0.3,image_14
0.349,test,sat,3.693340301513672,convMedGRELU__PGDK_w_0.3,image_14
0.323,test,sat,3.7028300762176514,convMedGRELU__PGDK_w_0.3,image_14
0.311,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_14
0.309,test,error,6.061403036117554,convMedGRELU__PGDK_w_0.3,image_14
0.313,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_14
0.307,test,error,6.0472471714019775,convMedGRELU__PGDK_w_0.3,image_14
0.315,test,error,12.477799654006958,convMedGRELU__PGDK_w_0.3,image_14
0.305,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_14
0.317,test,error,5.941105604171753,convMedGRELU__PGDK_w_0.3,image_14
0.303,test,unsat,113.12719774246216,convMedGRELU__PGDK_w_0.3,image_14
0.319,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_14
0.321,test,error,6.110113143920898,convMedGRELU__PGDK_w_0.3,image_14
0.321,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_14
0.199,test,unsat,6.626765012741089,convMedGRELU__PGDK_w_0.3,image_68
0.299,test,unsat,17.30583381652832,convMedGRELU__PGDK_w_0.3,image_68
0.349,test,sat,3.6791272163391113,convMedGRELU__PGDK_w_0.3,image_68
0.323,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_68
0.325,test,error,5.986462831497192,convMedGRELU__PGDK_w_0.3,image_68
0.321,test,error,6.060932636260986,convMedGRELU__PGDK_w_0.3,image_68
0.327,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_68
0.319,test,error,5.850921630859375,convMedGRELU__PGDK_w_0.3,image_68
0.329,test,error,5.8756983280181885,convMedGRELU__PGDK_w_0.3,image_68
0.317,test,error,13.11993145942688,convMedGRELU__PGDK_w_0.3,image_68
0.303,test,unsat,37.72561979293823,convMedGRELU__PGDK_w_0.3,image_68
0.305,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_68
0.339,test,error,6.018547773361206,convMedGRELU__PGDK_w_0.3,image_68
0.343,test,sat,3.692199945449829,convMedGRELU__PGDK_w_0.3,image_68
0.341,test,sat,4.1911561489105225,convMedGRELU__PGDK_w_0.3,image_68
0.199,test,unsat,6.560381174087524,convMedGRELU__PGDK_w_0.3,image_6
0.299,test,unsat,16.957868099212646,convMedGRELU__PGDK_w_0.3,image_6
0.349,test,sat,3.7635889053344727,convMedGRELU__PGDK_w_0.3,image_6
0.323,test,sat,3.728281736373901,convMedGRELU__PGDK_w_0.3,image_6
0.311,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_6
0.309,test,error,5.951659917831421,convMedGRELU__PGDK_w_0.3,image_6
0.313,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_6
0.307,test,error,5.829068899154663,convMedGRELU__PGDK_w_0.3,image_6
0.315,test,error,5.702530384063721,convMedGRELU__PGDK_w_0.3,image_6
0.305,test,error,13.005720376968384,convMedGRELU__PGDK_w_0.3,image_6
0.317,test,sat,3.859466075897217,convMedGRELU__PGDK_w_0.3,image_6
0.301,test,unsat,19.76549482345581,convMedGRELU__PGDK_w_0.3,image_6
0.303,test,unsat,41.06948804855347,convMedGRELU__PGDK_w_0.3,image_6
0.199,test,error,5.997981071472168,convMedGRELU__PGDK_w_0.3,image_79
0.201,test,error,10.28614091873169,convMedGRELU__PGDK_w_0.3,image_79
0.197,test,unsat,11.446854829788208,convMedGRELU__PGDK_w_0.3,image_79
0.301,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_79
0.299,test,error,5.921510219573975,convMedGRELU__PGDK_w_0.3,image_79
0.303,test,timeout,360.0,convMedGRELU__PGDK_w_0.3,image_79
0.297,test,error,6.733132123947144,convMedGRELU__PGDK_w_0.3,image_79
