,split,result,runtime,network,image
0.301,test,sat,2555.1264157295227,mnist_relu_4_1024_fgsm_02,image_82
0.299,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_82
0.295,test,unsat,3226.849989891052,mnist_relu_4_1024_fgsm_02,image_82
0.297,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_82
0.267,test,sat,11.46791172027588,mnist_relu_4_1024_fgsm_02,image_53
0.533,test,cancelled,21.17118811607361,mnist_relu_4_1024_fgsm_02,image_53
0.177,test,sat,134.86886501312256,mnist_relu_4_1024_fgsm_02,image_53
0.087,test,unsat,3317.3535652160645,mnist_relu_4_1024_fgsm_02,image_53
0.089,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_53
0.133,test,unsat,3254.414263486862,mnist_relu_4_1024_fgsm_02,image_53
0.131,test,cancelled,3136.6281638145447,mnist_relu_4_1024_fgsm_02,image_53
0.161,test,sat,158.2727246284485,mnist_relu_4_1024_fgsm_02,image_53
0.147,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_53
0.145,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_53
0.149,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_53
0.143,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_53
0.151,test,sat,1634.8991043567655,mnist_relu_4_1024_fgsm_02,image_53
0.137,test,sat,1325.769418478012,mnist_relu_4_1024_fgsm_02,image_53
0.141,test,cancelled,2814.5021023750305,mnist_relu_4_1024_fgsm_02,image_53
0.135,test,unsat,3331.6541266441345,mnist_relu_4_1024_fgsm_02,image_53
0.533,test,sat,11.814860582351685,mnist_relu_4_1024_fgsm_02,image_7
0.267,test,unsat,3451.1841950416565,mnist_relu_4_1024_fgsm_02,image_7
0.265,test,cancelled,3439.6510016918182,mnist_relu_4_1024_fgsm_02,image_7
0.355,test,sat,8.569784879684448,mnist_relu_4_1024_fgsm_02,image_7
0.443,test,cancelled,14.511269330978394,mnist_relu_4_1024_fgsm_02,image_7
0.325,test,sat,8.481860876083374,mnist_relu_4_1024_fgsm_02,image_7
0.297,test,sat,8.502619504928589,mnist_relu_4_1024_fgsm_02,image_7
0.295,test,sat,25.150614738464355,mnist_relu_4_1024_fgsm_02,image_7
0.281,test,sat,83.89190697669983,mnist_relu_4_1024_fgsm_02,image_7
0.279,test,sat,75.64605641365051,mnist_relu_4_1024_fgsm_02,image_7
0.271,test,unsat,2740.142352581024,mnist_relu_4_1024_fgsm_02,image_7
0.275,test,sat,82.65975785255432,mnist_relu_4_1024_fgsm_02,image_7
0.273,test,unsat,3344.7151551246643,mnist_relu_4_1024_fgsm_02,image_7
0.533,test,sat,41.49516320228577,mnist_relu_4_1024_fgsm_02,image_85
0.265,test,sat,340.8197457790375,mnist_relu_4_1024_fgsm_02,image_85
0.267,test,cancelled,436.8383700847626,mnist_relu_4_1024_fgsm_02,image_85
0.175,test,unsat,3159.954027175904,mnist_relu_4_1024_fgsm_02,image_85
0.087,test,cancelled,3185.2462899684906,mnist_relu_4_1024_fgsm_02,image_85
0.233,test,sat,878.2162001132965,mnist_relu_4_1024_fgsm_02,image_85
0.205,test,unsat,3186.331820487976,mnist_relu_4_1024_fgsm_02,image_85
0.203,test,cancelled,2308.9952375888824,mnist_relu_4_1024_fgsm_02,image_85
0.223,test,sat,1209.7696459293363,mnist_relu_4_1024_fgsm_02,image_85
0.215,test,unsat,2791.73073887825,mnist_relu_4_1024_fgsm_02,image_85
0.213,test,cancelled,1582.5714106559751,mnist_relu_4_1024_fgsm_02,image_85
0.217,test,unsat,2912.458888053894,mnist_relu_4_1024_fgsm_02,image_85
0.219,test,unsat,3324.176426410675,mnist_relu_4_1024_fgsm_02,image_85
0.221,test,sat,753.476820230484,mnist_relu_4_1024_fgsm_02,image_85
0.267,test,sat,3.4280483722686768,mnist_relu_4_1024_fgsm_02,image_28
0.533,test,cancelled,6.448213577270508,mnist_relu_4_1024_fgsm_02,image_28
0.177,test,sat,3.832733154296875,mnist_relu_4_1024_fgsm_02,image_28
0.087,test,sat,44.510871171951294,mnist_relu_4_1024_fgsm_02,image_28
0.089,test,cancelled,54.589672327041626,mnist_relu_4_1024_fgsm_02,image_28
0.029,test,unsat,4.044473886489868,mnist_relu_4_1024_fgsm_02,image_28
0.057,test,unsat,3572.443389892578,mnist_relu_4_1024_fgsm_02,image_28
0.059,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_28
0.071,test,unsat,3549.365131855011,mnist_relu_4_1024_fgsm_02,image_28
0.073,test,unsat,3582.5406737327576,mnist_relu_4_1024_fgsm_02,image_28
0.081,test,sat,697.4781477451324,mnist_relu_4_1024_fgsm_02,image_28
0.079,test,sat,1867.704214811325,mnist_relu_4_1024_fgsm_02,image_28
0.075,test,unsat,3463.1257829666138,mnist_relu_4_1024_fgsm_02,image_28
0.077,test,unsat,3538.3746976852417,mnist_relu_4_1024_fgsm_02,image_28
0.533,test,sat,15.25662636756897,mnist_relu_4_1024_fgsm_02,image_45
0.265,test,sat,456.7816808223725,mnist_relu_4_1024_fgsm_02,image_45
0.267,test,cancelled,490.13044714927673,mnist_relu_4_1024_fgsm_02,image_45
0.087,test,unsat,161.6812229156494,mnist_relu_4_1024_fgsm_02,image_45
0.177,test,unsat,2640.902928829193,mnist_relu_4_1024_fgsm_02,image_45
0.175,test,cancelled,2819.636864423752,mnist_relu_4_1024_fgsm_02,image_45
0.235,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_45
0.207,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_45
0.221,test,unsat,2718.3907084465027,mnist_relu_4_1024_fgsm_02,image_45
0.219,test,cancelled,2727.874396085739,mnist_relu_4_1024_fgsm_02,image_45
0.237,test,unsat,3045.4571845531464,mnist_relu_4_1024_fgsm_02,image_45
0.249,test,unsat,3387.540397167206,mnist_relu_4_1024_fgsm_02,image_45
0.257,test,unsat,2764.202131032944,mnist_relu_4_1024_fgsm_02,image_45
0.251,test,cancelled,3114.090657234192,mnist_relu_4_1024_fgsm_02,image_45
0.259,test,unsat,3323.950583457947,mnist_relu_4_1024_fgsm_02,image_45
0.261,test,unsat,3333.268104314804,mnist_relu_4_1024_fgsm_02,image_45
0.263,test,unsat,3511.1606550216675,mnist_relu_4_1024_fgsm_02,image_45
0.533,test,sat,38.90888857841492,mnist_relu_4_1024_fgsm_02,image_94
0.267,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_94
0.265,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_94
0.263,test,unsat,3505.6619024276733,mnist_relu_4_1024_fgsm_02,image_94
0.401,test,sat,42.74071383476257,mnist_relu_4_1024_fgsm_02,image_94
0.269,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_94
0.335,test,sat,1362.0298566818235,mnist_relu_4_1024_fgsm_02,image_94
0.333,test,sat,1508.7784605026245,mnist_relu_4_1024_fgsm_02,image_94
0.301,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_94
0.299,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_94
0.303,test,unsat,2827.0374116897583,mnist_relu_4_1024_fgsm_02,image_94
0.297,test,cancelled,2657.120474100113,mnist_relu_4_1024_fgsm_02,image_94
0.313,test,sat,1052.2640295028689,mnist_relu_4_1024_fgsm_02,image_94
0.321,test,cancelled,1071.6704816818235,mnist_relu_4_1024_fgsm_02,image_94
0.307,test,sat,2622.498249769211,mnist_relu_4_1024_fgsm_02,image_94
0.309,test,cancelled,2650.2181560993195,mnist_relu_4_1024_fgsm_02,image_94
0.305,test,sat,830.8637526035309,mnist_relu_4_1024_fgsm_02,image_94
0.533,test,sat,4.263128519058228,mnist_relu_4_1024_fgsm_02,image_39
0.265,test,sat,6.258988380432129,mnist_relu_4_1024_fgsm_02,image_39
0.267,test,cancelled,16.72339415550232,mnist_relu_4_1024_fgsm_02,image_39
0.175,test,unsat,3385.493171930313,mnist_relu_4_1024_fgsm_02,image_39
0.087,test,cancelled,3389.538988113404,mnist_relu_4_1024_fgsm_02,image_39
0.205,test,unsat,3406.7105696201324,mnist_relu_4_1024_fgsm_02,image_39
0.233,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_39
0.235,test,unsat,3041.234382867813,mnist_relu_4_1024_fgsm_02,image_39
0.237,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_39
0.249,test,sat,705.6281354427338,mnist_relu_4_1024_fgsm_02,image_39
0.251,test,cancelled,1456.819696187973,mnist_relu_4_1024_fgsm_02,image_39
0.243,test,unsat,3105.949390411377,mnist_relu_4_1024_fgsm_02,image_39
0.241,test,cancelled,3112.3407502174377,mnist_relu_4_1024_fgsm_02,image_39
0.247,test,unsat,3343.967134475708,mnist_relu_4_1024_fgsm_02,image_39
0.245,test,cancelled,3349.260105371475,mnist_relu_4_1024_fgsm_02,image_39
0.533,test,sat,12.337274551391602,mnist_relu_4_1024_fgsm_02,image_42
0.267,test,sat,15.328835248947144,mnist_relu_4_1024_fgsm_02,image_42
0.265,test,sat,15.021753787994385,mnist_relu_4_1024_fgsm_02,image_42
0.131,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_42
0.133,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_42
0.129,test,unsat,3250.131775856018,mnist_relu_4_1024_fgsm_02,image_42
0.199,test,sat,16.55634903907776,mnist_relu_4_1024_fgsm_02,image_42
0.135,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_42
0.167,test,unsat,3123.143917322159,mnist_relu_4_1024_fgsm_02,image_42
0.165,test,cancelled,2802.6164388656616,mnist_relu_4_1024_fgsm_02,image_42
0.187,test,sat,3055.6408820152283,mnist_relu_4_1024_fgsm_02,image_42
0.177,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_42
0.175,test,unsat,3137.2437059879303,mnist_relu_4_1024_fgsm_02,image_42
0.179,test,unsat,3427.8455135822296,mnist_relu_4_1024_fgsm_02,image_42
0.183,test,unsat,2631.354551792145,mnist_relu_4_1024_fgsm_02,image_42
0.181,test,cancelled,1818.310029745102,mnist_relu_4_1024_fgsm_02,image_42
0.185,test,sat,2450.7702724933624,mnist_relu_4_1024_fgsm_02,image_42
0.533,test,sat,51.72246527671814,mnist_relu_4_1024_fgsm_02,image_93
0.265,test,sat,365.4741246700287,mnist_relu_4_1024_fgsm_02,image_93
0.267,test,cancelled,482.57417011260986,mnist_relu_4_1024_fgsm_02,image_93
0.087,test,unsat,3142.487123966217,mnist_relu_4_1024_fgsm_02,image_93
0.175,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_93
0.173,test,unsat,2665.084123849869,mnist_relu_4_1024_fgsm_02,image_93
0.177,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_93
0.221,test,unsat,3252.578989267349,mnist_relu_4_1024_fgsm_02,image_93
0.219,test,cancelled,2820.56164431572,mnist_relu_4_1024_fgsm_02,image_93
0.249,test,unsat,3184.5064249038696,mnist_relu_4_1024_fgsm_02,image_93
0.235,test,cancelled,3222.2284722328186,mnist_relu_4_1024_fgsm_02,image_93
0.259,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_93
0.255,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_93
0.253,test,unsat,2712.48548746109,mnist_relu_4_1024_fgsm_02,image_93
0.257,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_93
0.261,test,unsat,2892.301299095154,mnist_relu_4_1024_fgsm_02,image_93
0.263,test,unsat,3489.9878005981445,mnist_relu_4_1024_fgsm_02,image_93
0.267,test,sat,9.577552318572998,mnist_relu_4_1024_fgsm_02,image_30
0.533,test,cancelled,14.943763256072998,mnist_relu_4_1024_fgsm_02,image_30
0.177,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_30
0.089,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_30
0.133,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_30
0.131,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_30
0.129,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_30
0.135,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_30
0.137,test,unsat,2498.3368351459503,mnist_relu_4_1024_fgsm_02,image_30
0.127,test,cancelled,2508.732023715973,mnist_relu_4_1024_fgsm_02,image_30
0.223,test,sat,38.14697241783142,mnist_relu_4_1024_fgsm_02,image_30
0.181,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_30
0.179,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_30
0.183,test,unsat,3275.175042390824,mnist_relu_4_1024_fgsm_02,image_30
0.175,test,cancelled,3235.786281347275,mnist_relu_4_1024_fgsm_02,image_30
0.209,test,sat,204.9762058258057,mnist_relu_4_1024_fgsm_02,image_30
0.197,test,unsat,3189.3119316101074,mnist_relu_4_1024_fgsm_02,image_30
0.195,test,cancelled,2985.650641202926,mnist_relu_4_1024_fgsm_02,image_30
0.203,test,sat,826.617666721344,mnist_relu_4_1024_fgsm_02,image_30
0.201,test,unsat,2268.9436116218567,mnist_relu_4_1024_fgsm_02,image_30
0.199,test,cancelled,1442.630160331726,mnist_relu_4_1024_fgsm_02,image_30
0.533,test,sat,14.563735246658323,mnist_relu_4_1024_fgsm_02,image_37
0.267,test,unsat,2952.3192036151886,mnist_relu_4_1024_fgsm_02,image_37
0.265,test,cancelled,2937.7648072242737,mnist_relu_4_1024_fgsm_02,image_37
0.443,test,sat,9.482278108596802,mnist_relu_4_1024_fgsm_02,image_37
0.353,test,sat,593.0429649353027,mnist_relu_4_1024_fgsm_02,image_37
0.355,test,cancelled,616.312050819397,mnist_relu_4_1024_fgsm_02,image_37
0.295,test,unsat,3330.890229701996,mnist_relu_4_1024_fgsm_02,image_37
0.323,test,unsat,3399.625797510147,mnist_relu_4_1024_fgsm_02,image_37
0.339,test,sat,292.725683927536,mnist_relu_4_1024_fgsm_02,image_37
0.325,test,unsat,3284.705469846725,mnist_relu_4_1024_fgsm_02,image_37
0.331,test,sat,3146.306240081787,mnist_relu_4_1024_fgsm_02,image_37
0.333,test,cancelled,226.9151396751404,mnist_relu_4_1024_fgsm_02,image_37
0.329,test,sat,347.1724998950958,mnist_relu_4_1024_fgsm_02,image_37
0.327,test,unsat,3570.912271499634,mnist_relu_4_1024_fgsm_02,image_37
0.533,test,sat,9.75687289237976,mnist_relu_4_1024_fgsm_02,image_79
0.267,test,sat,10.633835792541504,mnist_relu_4_1024_fgsm_02,image_79
0.265,test,sat,9.965449810028076,mnist_relu_4_1024_fgsm_02,image_79
0.131,test,unsat,3278.1636657714844,mnist_relu_4_1024_fgsm_02,image_79
0.133,test,unsat,3540.4707419872284,mnist_relu_4_1024_fgsm_02,image_79
0.199,test,unsat,3161.50216960907,mnist_relu_4_1024_fgsm_02,image_79
0.197,test,cancelled,2887.308959722519,mnist_relu_4_1024_fgsm_02,image_79
0.241,test,sat,6.634493827819824,mnist_relu_4_1024_fgsm_02,image_79
0.221,test,unsat,3345.3160581588745,mnist_relu_4_1024_fgsm_02,image_79
0.219,test,cancelled,3339.31884431839,mnist_relu_4_1024_fgsm_02,image_79
0.233,test,sat,239.2009007930756,mnist_relu_4_1024_fgsm_02,image_79
0.227,test,unsat,3322.8887786865234,mnist_relu_4_1024_fgsm_02,image_79
0.225,test,cancelled,3084.1443042755127,mnist_relu_4_1024_fgsm_02,image_79
0.229,test,sat,632.4883284568787,mnist_relu_4_1024_fgsm_02,image_79
0.231,test,cancelled,636.6105511188507,mnist_relu_4_1024_fgsm_02,image_79
0.533,test,sat,9.924481630325316,mnist_relu_4_1024_fgsm_02,image_77
0.267,test,sat,10.776073217391968,mnist_relu_4_1024_fgsm_02,image_77
0.265,test,sat,50.00109601020813,mnist_relu_4_1024_fgsm_02,image_77
0.131,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_77
0.133,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_77
0.129,test,unsat,3479.0869998931885,mnist_relu_4_1024_fgsm_02,image_77
0.135,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_77
0.201,test,unsat,2897.700059175492,mnist_relu_4_1024_fgsm_02,image_77
0.199,test,cancelled,3073.40853357315,mnist_relu_4_1024_fgsm_02,image_77
0.243,test,unsat,2813.469350099564,mnist_relu_4_1024_fgsm_02,image_77
0.223,test,cancelled,2818.617870569229,mnist_relu_4_1024_fgsm_02,image_77
0.251,test,unsat,2975.2357387542725,mnist_relu_4_1024_fgsm_02,image_77
0.257,test,unsat,2991.6828668117523,mnist_relu_4_1024_fgsm_02,image_77
0.259,test,sat,111.8962345123291,mnist_relu_4_1024_fgsm_02,image_77
0.261,test,cancelled,102.39971947669984,mnist_relu_4_1024_fgsm_02,image_77
0.267,test,sat,10.366854906082152,mnist_relu_4_1024_fgsm_02,image_70
0.533,test,cancelled,15.342843532562256,mnist_relu_4_1024_fgsm_02,image_70
0.177,test,sat,533.4599130153656,mnist_relu_4_1024_fgsm_02,image_70
0.089,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_70
0.087,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_70
0.085,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_70
0.091,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_70
0.083,test,unsat,3164.187608718872,mnist_relu_4_1024_fgsm_02,image_70
0.093,test,unsat,3506.2053475379944,mnist_relu_4_1024_fgsm_02,image_70
0.135,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_70
0.133,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_70
0.137,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_70
0.131,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_70
0.139,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_70
0.129,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_70
0.141,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_70
0.127,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_70
0.143,test,unsat,3209.8618688583374,mnist_relu_4_1024_fgsm_02,image_70
0.125,test,cancelled,2338.2690212726598,mnist_relu_4_1024_fgsm_02,image_70
0.155,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_70
0.165,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_70
0.159,test,unsat,3264.649385213852,mnist_relu_4_1024_fgsm_02,image_70
0.161,test,unsat,3338.876214981079,mnist_relu_4_1024_fgsm_02,image_70
0.171,test,sat,152.27723836898804,mnist_relu_4_1024_fgsm_02,image_70
0.163,test,sat,153.54252290725708,mnist_relu_4_1024_fgsm_02,image_70
0.169,test,cancelled,403.2617509365082,mnist_relu_4_1024_fgsm_02,image_70
0.533,test,sat,35.9227991104126,mnist_relu_4_1024_fgsm_02,image_17
0.265,test,sat,429.1182024478912,mnist_relu_4_1024_fgsm_02,image_17
0.267,test,cancelled,508.67817997932434,mnist_relu_4_1024_fgsm_02,image_17
0.087,test,unsat,418.85737681388855,mnist_relu_4_1024_fgsm_02,image_17
0.175,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_17
0.177,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_17
0.179,test,unsat,2930.829001426697,mnist_relu_4_1024_fgsm_02,image_17
0.173,test,cancelled,3379.327184200287,mnist_relu_4_1024_fgsm_02,image_17
0.235,test,unsat,2628.870785474777,mnist_relu_4_1024_fgsm_02,image_17
0.207,test,cancelled,2650.777634382248,mnist_relu_4_1024_fgsm_02,image_17
0.253,test,unsat,3152.9846727848053,mnist_relu_4_1024_fgsm_02,image_17
0.245,test,cancelled,3173.6716775894165,mnist_relu_4_1024_fgsm_02,image_17
0.259,test,sat,330.1533980369568,mnist_relu_4_1024_fgsm_02,image_17
0.257,test,sat,3228.394490003586,mnist_relu_4_1024_fgsm_02,image_17
0.255,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_17
0.533,test,sat,40.42074704170227,mnist_relu_4_1024_fgsm_02,image_1
0.267,test,sat,53.69042229652405,mnist_relu_4_1024_fgsm_02,image_1
0.265,test,sat,49.86414933204651,mnist_relu_4_1024_fgsm_02,image_1
0.131,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_1
0.133,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_1
0.129,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_1
0.135,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_1
0.127,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_1
0.137,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_1
0.125,test,unsat,2765.8644666671757,mnist_relu_4_1024_fgsm_02,image_1
0.139,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_1
0.201,test,unsat,2923.602142810821,mnist_relu_4_1024_fgsm_02,image_1
0.203,test,unsat,3085.549040555954,mnist_relu_4_1024_fgsm_02,image_1
0.233,test,sat,2978.418224811554,mnist_relu_4_1024_fgsm_02,image_1
0.235,test,cancelled,1981.3615250587463,mnist_relu_4_1024_fgsm_02,image_1
0.213,test,unsat,2914.5086674690247,mnist_relu_4_1024_fgsm_02,image_1
0.221,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_1
0.223,test,unsat,3340.5726788043976,mnist_relu_4_1024_fgsm_02,image_1
0.225,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_1
0.229,test,unsat,2711.2851634025574,mnist_relu_4_1024_fgsm_02,image_1
0.227,test,cancelled,1857.7446403503416,mnist_relu_4_1024_fgsm_02,image_1
0.231,test,sat,2960.435660362244,mnist_relu_4_1024_fgsm_02,image_1
0.533,test,sat,22.49042773246765,mnist_relu_4_1024_fgsm_02,image_6
0.267,test,sat,31.49724221229553,mnist_relu_4_1024_fgsm_02,image_6
0.265,test,sat,31.643097162246704,mnist_relu_4_1024_fgsm_02,image_6
0.131,test,unsat,2945.156520843506,mnist_relu_4_1024_fgsm_02,image_6
0.133,test,unsat,3435.749547958374,mnist_relu_4_1024_fgsm_02,image_6
0.199,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_6
0.197,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_6
0.201,test,unsat,3008.896974563598,mnist_relu_4_1024_fgsm_02,image_6
0.195,test,cancelled,2497.5854551792145,mnist_relu_4_1024_fgsm_02,image_6
0.243,test,sat,240.62042880058289,mnist_relu_4_1024_fgsm_02,image_6
0.223,test,unsat,3320.145745754242,mnist_relu_4_1024_fgsm_02,image_6
0.221,test,cancelled,3080.285774230957,mnist_relu_4_1024_fgsm_02,image_6
0.235,test,sat,77.15753483772278,mnist_relu_4_1024_fgsm_02,image_6
0.229,test,sat,349.9071786403656,mnist_relu_4_1024_fgsm_02,image_6
0.225,test,sat,257.13645815849304,mnist_relu_4_1024_fgsm_02,image_6
0.227,test,cancelled,553.3792986869812,mnist_relu_4_1024_fgsm_02,image_6
0.533,test,sat,36.50600481033325,mnist_relu_4_1024_fgsm_02,image_10
0.267,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_10
0.265,test,timeout,3600.0,mnist_relu_4_1024_fgsm_02,image_10
0.263,test,unsat,2874.057081699372,mnist_relu_4_1024_fgsm_02,image_10
0.401,test,sat,39.90657544136048,mnist_relu_4_1024_fgsm_02,image_10
0.269,test,unsat,2905.076804161072,mnist_relu_4_1024_fgsm_02,image_10
0.335,test,sat,55.27360916137695,mnist_relu_4_1024_fgsm_02,image_10
0.333,test,sat,55.29653882980347,mnist_relu_4_1024_fgsm_02,image_10
0.299,test,sat,107.3622465133667,mnist_relu_4_1024_fgsm_02,image_10
0.301,test,cancelled,136.84524774551392,mnist_relu_4_1024_fgsm_02,image_10
0.287,test,unsat,2968.2177538871765,mnist_relu_4_1024_fgsm_02,image_10
0.279,test,cancelled,2984.1705737113957,mnist_relu_4_1024_fgsm_02,image_10
0.293,test,sat,307.52425956726074,mnist_relu_4_1024_fgsm_02,image_10
0.291,test,sat,790.9094936847687,mnist_relu_4_1024_fgsm_02,image_10
0.289,test,sat,2809.104651451111,mnist_relu_4_1024_fgsm_02,image_10
0.533,test,sat,20.900786876678467,mnist_relu_4_1024_fgsm_02,image_8
0.267,test,sat,23.430872678756717,mnist_relu_4_1024_fgsm_02,image_8
0.265,test,sat,21.634034872055054,mnist_relu_4_1024_fgsm_02,image_8
0.133,test,sat,146.2485921382904,mnist_relu_4_1024_fgsm_02,image_8
0.131,test,sat,492.0650131702423,mnist_relu_4_1024_fgsm_02,image_8
0.065,test,unsat,3251.821378469467,mnist_relu_4_1024_fgsm_02,image_8
0.063,test,cancelled,2957.161408424377,mnist_relu_4_1024_fgsm_02,image_8
0.107,test,sat,137.4639413356781,mnist_relu_4_1024_fgsm_02,image_8
0.087,test,sat,149.49116492271423,mnist_relu_4_1024_fgsm_02,image_8
0.085,test,sat,430.1151964664459,mnist_relu_4_1024_fgsm_02,image_8
