,image_id,epsilon_value,total_time,smallest_sat_value,network_path,split,training,tmp_path,original_label
1419,95,0.199,41980.99964,0.245,convSmallRELU__Point.onnx,train,point,image_95,0.0
1420,96,0.151,1212.877449,0.155,convSmallRELU__Point.onnx,train,point,image_96,7.0
1421,97,0.143,10042.16428,0.151,convSmallRELU__Point.onnx,train,point,image_97,8.0
1422,98,0.151,13511.44326,0.163,convSmallRELU__Point.onnx,train,point,image_98,3.0
1423,99,0.119,3728.544071,0.123,convSmallRELU__Point.onnx,train,point,image_99,1.0
1424,0,0.159,166.432308,0.161,convSmallRELU__DiffAI.onnx,test,DiffAI,image_0,7.0
1425,1,0.175,3706.017766,0.181,convSmallRELU__DiffAI.onnx,test,DiffAI,image_1,2.0
1426,2,0.133,3691.298138,0.139,convSmallRELU__DiffAI.onnx,test,DiffAI,image_2,1.0
1427,3,0.169,3698.067163,0.179,convSmallRELU__DiffAI.onnx,test,DiffAI,image_3,0.0
1428,4,0.151,3711.521786,0.159,convSmallRELU__DiffAI.onnx,test,DiffAI,image_4,4.0
1429,5,0.133,4299.823009,0.139,convSmallRELU__DiffAI.onnx,test,DiffAI,image_5,1.0
1430,6,0.123,76.71120644,0.125,convSmallRELU__DiffAI.onnx,test,DiffAI,image_6,4.0
1431,7,0.131,3698.227345,0.135,convSmallRELU__DiffAI.onnx,test,DiffAI,image_7,9.0
1432,8,0.087,94.58488417,0.089,convSmallRELU__DiffAI.onnx,test,DiffAI,image_8,5.0
1433,9,0.137,3705.854532,0.145,convSmallRELU__DiffAI.onnx,test,DiffAI,image_9,9.0
1434,10,0.201,3709.671616,0.209,convSmallRELU__DiffAI.onnx,test,DiffAI,image_10,0.0
1435,11,0.151,140.7253945,0.153,convSmallRELU__DiffAI.onnx,test,DiffAI,image_11,6.0
1436,12,0.149,3671.697171,0.155,convSmallRELU__DiffAI.onnx,test,DiffAI,image_12,9.0
1437,13,0.199,3680.895408,0.205,convSmallRELU__DiffAI.onnx,test,DiffAI,image_13,0.0
1438,14,0.141,3696.924777,0.147,convSmallRELU__DiffAI.onnx,test,DiffAI,image_14,1.0
1439,15,0.133,108.9522045,0.135,convSmallRELU__DiffAI.onnx,test,DiffAI,image_15,5.0
1440,16,0.151,3703.853752,0.159,convSmallRELU__DiffAI.onnx,test,DiffAI,image_16,9.0
1441,17,0.141,3683.258295,0.149,convSmallRELU__DiffAI.onnx,test,DiffAI,image_17,7.0
1442,18,0.111,70.48869348,0.113,convSmallRELU__DiffAI.onnx,test,DiffAI,image_18,3.0
1443,19,0.167,3736.79727,0.173,convSmallRELU__DiffAI.onnx,test,DiffAI,image_19,4.0
1444,20,0.139,134.6408591,0.141,convSmallRELU__DiffAI.onnx,test,DiffAI,image_20,9.0
1445,21,0.151,3696.523759,0.159,convSmallRELU__DiffAI.onnx,test,DiffAI,image_21,6.0
1446,22,0.129,3684.195386,0.135,convSmallRELU__DiffAI.onnx,test,DiffAI,image_22,6.0
1447,23,0.179,115.3206174,0.181,convSmallRELU__DiffAI.onnx,test,DiffAI,image_23,5.0
1448,24,0.131,7306.558165,0.141,convSmallRELU__DiffAI.onnx,test,DiffAI,image_24,4.0
1449,25,0.253,3729.633939,0.269,convSmallRELU__DiffAI.onnx,test,DiffAI,image_25,0.0
1450,26,0.157,3700.407348,0.165,convSmallRELU__DiffAI.onnx,test,DiffAI,image_26,7.0
1451,27,0.163,3708.974699,0.171,convSmallRELU__DiffAI.onnx,test,DiffAI,image_27,4.0
1452,28,0.187,300.6253872,0.189,convSmallRELU__DiffAI.onnx,test,DiffAI,image_28,0.0
1453,29,0.135,3670.426303,0.141,convSmallRELU__DiffAI.onnx,test,DiffAI,image_29,1.0
1454,30,0.173,7293.913146,0.185,convSmallRELU__DiffAI.onnx,test,DiffAI,image_30,3.0
1455,31,0.129,3671.659976,0.135,convSmallRELU__DiffAI.onnx,test,DiffAI,image_31,1.0
1456,32,0.203,3714.150715,0.211,convSmallRELU__DiffAI.onnx,test,DiffAI,image_32,3.0
1457,33,0.025,66.59386969,0.027,convSmallRELU__DiffAI.onnx,test,DiffAI,image_33,4.0
1458,34,0.141,3682.558382,0.145,convSmallRELU__DiffAI.onnx,test,DiffAI,image_34,7.0
1459,35,0.161,3695.370842,0.173,convSmallRELU__DiffAI.onnx,test,DiffAI,image_35,2.0
1460,36,0.141,3691.821736,0.145,convSmallRELU__DiffAI.onnx,test,DiffAI,image_36,7.0
1461,37,0.145,3726.200727,0.151,convSmallRELU__DiffAI.onnx,test,DiffAI,image_37,1.0
1462,38,0.139,116.4404724,0.141,convSmallRELU__DiffAI.onnx,test,DiffAI,image_38,2.0
1463,39,0.129,3676.123585,0.135,convSmallRELU__DiffAI.onnx,test,DiffAI,image_39,1.0
1464,40,0.141,7290.373314,0.149,convSmallRELU__DiffAI.onnx,test,DiffAI,image_40,1.0
1465,41,0.133,3685.867475,0.139,convSmallRELU__DiffAI.onnx,test,DiffAI,image_41,7.0
1466,42,0.155,3686.199217,0.161,convSmallRELU__DiffAI.onnx,test,DiffAI,image_42,4.0
1467,43,0.135,91.36975908,0.137,convSmallRELU__DiffAI.onnx,test,DiffAI,image_43,2.0
1468,44,0.157,117.2979846,0.159,convSmallRELU__DiffAI.onnx,test,DiffAI,image_44,3.0
1469,45,0.135,3691.703998,0.147,convSmallRELU__DiffAI.onnx,test,DiffAI,image_45,5.0
1470,46,0.119,3691.049655,0.127,convSmallRELU__DiffAI.onnx,test,DiffAI,image_46,1.0
1471,47,0.163,3816.822961,0.167,convSmallRELU__DiffAI.onnx,test,DiffAI,image_47,2.0
1472,48,0.123,583.3826294,0.125,convSmallRELU__DiffAI.onnx,test,DiffAI,image_48,4.0
1473,49,0.161,10869.63165,0.173,convSmallRELU__DiffAI.onnx,test,DiffAI,image_49,4.0
1474,50,0.155,3711.488996,0.163,convSmallRELU__DiffAI.onnx,test,DiffAI,image_50,6.0
1475,51,0.205,3691.779871,0.211,convSmallRELU__DiffAI.onnx,test,DiffAI,image_51,3.0
1476,52,0.183,3813.362154,0.189,convSmallRELU__DiffAI.onnx,test,DiffAI,image_52,5.0
1477,53,0.145,3722.65849,0.151,convSmallRELU__DiffAI.onnx,test,DiffAI,image_53,5.0
1478,54,0.185,3700.32951,0.191,convSmallRELU__DiffAI.onnx,test,DiffAI,image_54,6.0
1479,55,0.165,150.8404281,0.167,convSmallRELU__DiffAI.onnx,test,DiffAI,image_55,0.0
1480,56,0.173,3699.040107,0.179,convSmallRELU__DiffAI.onnx,test,DiffAI,image_56,4.0
1481,57,0.141,3691.585188,0.147,convSmallRELU__DiffAI.onnx,test,DiffAI,image_57,1.0
1482,58,0.137,95.39046597,0.139,convSmallRELU__DiffAI.onnx,test,DiffAI,image_58,9.0
1483,59,0.123,3668.901558,0.129,convSmallRELU__DiffAI.onnx,test,DiffAI,image_59,5.0
1484,60,0.141,3687.939756,0.149,convSmallRELU__DiffAI.onnx,test,DiffAI,image_60,7.0
1485,61,0.149,3670.422295,0.155,convSmallRELU__DiffAI.onnx,test,DiffAI,image_61,8.0
1486,62,0.103,102.6477685,0.105,convSmallRELU__DiffAI.onnx,test,DiffAI,image_62,9.0
1487,63,0.123,3672.385019,0.129,convSmallRELU__DiffAI.onnx,test,DiffAI,image_63,3.0
1488,64,0.155,3729.006873,0.161,convSmallRELU__DiffAI.onnx,test,DiffAI,image_64,7.0
1489,65,0.123,3675.627733,0.129,convSmallRELU__DiffAI.onnx,test,DiffAI,image_65,4.0
1490,66,0.133,3691.743117,0.139,convSmallRELU__DiffAI.onnx,test,DiffAI,image_66,6.0
1491,67,0.149,3672.751026,0.155,convSmallRELU__DiffAI.onnx,test,DiffAI,image_67,4.0
1492,68,0.183,132.8243673,0.185,convSmallRELU__DiffAI.onnx,test,DiffAI,image_68,3.0
1493,69,0.185,3690.170412,0.191,convSmallRELU__DiffAI.onnx,test,DiffAI,image_69,0.0
1494,70,0.149,7276.375519,0.161,convSmallRELU__DiffAI.onnx,test,DiffAI,image_70,7.0
1495,71,0.235,3732.344225,0.247,convSmallRELU__DiffAI.onnx,test,DiffAI,image_71,0.0
1496,72,0.145,3719.332705,0.151,convSmallRELU__DiffAI.onnx,test,DiffAI,image_72,2.0
1497,74,0.145,3684.661677,0.153,convSmallRELU__DiffAI.onnx,test,DiffAI,image_74,1.0
1498,75,0.151,3700.810822,0.159,convSmallRELU__DiffAI.onnx,test,DiffAI,image_75,7.0
1499,76,0.163,3701.131079,0.167,convSmallRELU__DiffAI.onnx,test,DiffAI,image_76,3.0
1500,77,0.145,3692.767215,0.153,convSmallRELU__DiffAI.onnx,test,DiffAI,image_77,2.0
1501,78,0.113,92.35586524,0.115,convSmallRELU__DiffAI.onnx,test,DiffAI,image_78,9.0
1502,79,0.137,96.52696848,0.139,convSmallRELU__DiffAI.onnx,test,DiffAI,image_79,7.0
1503,80,0.141,3688.436838,0.147,convSmallRELU__DiffAI.onnx,test,DiffAI,image_80,7.0
1504,81,0.173,3688.732499,0.179,convSmallRELU__DiffAI.onnx,test,DiffAI,image_81,6.0
1505,82,0.203,3711.324517,0.211,convSmallRELU__DiffAI.onnx,test,DiffAI,image_82,2.0
1506,83,0.149,4134.513195,0.155,convSmallRELU__DiffAI.onnx,test,DiffAI,image_83,7.0
1507,84,0.155,3708.142536,0.161,convSmallRELU__DiffAI.onnx,test,DiffAI,image_84,8.0
1508,85,0.173,78.28863573,0.175,convSmallRELU__DiffAI.onnx,test,DiffAI,image_85,4.0
1509,86,0.141,3691.762705,0.147,convSmallRELU__DiffAI.onnx,test,DiffAI,image_86,7.0
1510,87,0.155,116.4903345,0.157,convSmallRELU__DiffAI.onnx,test,DiffAI,image_87,3.0
1511,88,0.173,3677.631165,0.179,convSmallRELU__DiffAI.onnx,test,DiffAI,image_88,6.0
1512,89,0.135,3683.53854,0.141,convSmallRELU__DiffAI.onnx,test,DiffAI,image_89,1.0
1513,90,0.173,1337.70359,0.175,convSmallRELU__DiffAI.onnx,test,DiffAI,image_90,3.0
1514,91,0.167,3696.325009,0.173,convSmallRELU__DiffAI.onnx,test,DiffAI,image_91,6.0
1515,92,0.039,180.3726976,0.043,convSmallRELU__DiffAI.onnx,test,DiffAI,image_92,9.0
1516,93,0.145,3687.962688,0.153,convSmallRELU__DiffAI.onnx,test,DiffAI,image_93,3.0
1517,94,0.131,113.0084307,0.133,convSmallRELU__DiffAI.onnx,test,DiffAI,image_94,1.0
1518,95,0.119,105.0072715,0.121,convSmallRELU__DiffAI.onnx,test,DiffAI,image_95,4.0
1519,96,0.121,396.0632999,0.123,convSmallRELU__DiffAI.onnx,test,DiffAI,image_96,1.0
1520,97,0.139,3699.094529,0.145,convSmallRELU__DiffAI.onnx,test,DiffAI,image_97,7.0
1521,98,0.149,3669.281592,0.155,convSmallRELU__DiffAI.onnx,test,DiffAI,image_98,6.0
1522,99,0.181,3748.514443,0.189,convSmallRELU__DiffAI.onnx,test,DiffAI,image_99,9.0
1523,0,0.109,91.97523785,0.111,convSmallRELU__DiffAI.onnx,train,DiffAI,image_0,5.0
1524,1,0.199,7284.981217,0.211,convSmallRELU__DiffAI.onnx,train,DiffAI,image_1,0.0
1525,2,0.119,3687.680215,0.123,convSmallRELU__DiffAI.onnx,train,DiffAI,image_2,4.0
1526,3,0.149,3706.128668,0.153,convSmallRELU__DiffAI.onnx,train,DiffAI,image_3,1.0
1527,4,0.137,3710.943725,0.143,convSmallRELU__DiffAI.onnx,train,DiffAI,image_4,9.0
1528,5,0.171,3702.356676,0.177,convSmallRELU__DiffAI.onnx,train,DiffAI,image_5,2.0
1529,6,0.141,3697.317248,0.145,convSmallRELU__DiffAI.onnx,train,DiffAI,image_6,1.0
1530,7,0.191,129.8146884,0.193,convSmallRELU__DiffAI.onnx,train,DiffAI,image_7,3.0
1531,8,0.141,3689.452325,0.147,convSmallRELU__DiffAI.onnx,train,DiffAI,image_8,1.0
1532,9,0.155,3687.398403,0.161,convSmallRELU__DiffAI.onnx,train,DiffAI,image_9,4.0
1533,10,0.167,539.3636661,0.169,convSmallRELU__DiffAI.onnx,train,DiffAI,image_10,3.0
1534,11,0.159,132.3107984,0.161,convSmallRELU__DiffAI.onnx,train,DiffAI,image_11,5.0
1535,12,0.217,114.5175428,0.219,convSmallRELU__DiffAI.onnx,train,DiffAI,image_12,3.0
1536,13,0.165,717.2412574,0.167,convSmallRELU__DiffAI.onnx,train,DiffAI,image_13,6.0
1537,14,0.149,3674.282046,0.155,convSmallRELU__DiffAI.onnx,train,DiffAI,image_14,1.0
1538,15,0.151,102.8423247,0.153,convSmallRELU__DiffAI.onnx,train,DiffAI,image_15,7.0
1539,16,0.167,3703.256871,0.173,convSmallRELU__DiffAI.onnx,train,DiffAI,image_16,2.0
1540,17,0.163,3713.771382,0.167,convSmallRELU__DiffAI.onnx,train,DiffAI,image_17,8.0
1541,18,0.129,7335.803801,0.141,convSmallRELU__DiffAI.onnx,train,DiffAI,image_18,6.0
1542,19,0.133,3694.694487,0.139,convSmallRELU__DiffAI.onnx,train,DiffAI,image_19,9.0
1543,20,0.175,3698.239287,0.179,convSmallRELU__DiffAI.onnx,train,DiffAI,image_20,4.0
1544,21,0.187,3749.353933,0.191,convSmallRELU__DiffAI.onnx,train,DiffAI,image_21,0.0
1545,22,0.117,3748.299927,0.125,convSmallRELU__DiffAI.onnx,train,DiffAI,image_22,9.0
1546,23,0.141,3691.72131,0.149,convSmallRELU__DiffAI.onnx,train,DiffAI,image_23,1.0
1547,24,0.103,99.22271252,0.105,convSmallRELU__DiffAI.onnx,train,DiffAI,image_24,1.0
1548,25,0.153,3734.315588,0.167,convSmallRELU__DiffAI.onnx,train,DiffAI,image_25,2.0
1549,26,0.141,3700.306448,0.149,convSmallRELU__DiffAI.onnx,train,DiffAI,image_26,4.0
1550,27,0.221,163.9286354,0.223,convSmallRELU__DiffAI.onnx,train,DiffAI,image_27,3.0
1551,28,0.123,3680.952487,0.135,convSmallRELU__DiffAI.onnx,train,DiffAI,image_28,2.0
1552,29,0.121,3686.804495,0.127,convSmallRELU__DiffAI.onnx,train,DiffAI,image_29,7.0
1553,30,0.141,3689.358821,0.145,convSmallRELU__DiffAI.onnx,train,DiffAI,image_30,3.0
1554,31,0.149,3687.234627,0.155,convSmallRELU__DiffAI.onnx,train,DiffAI,image_31,8.0
1555,32,0.169,3787.610628,0.173,convSmallRELU__DiffAI.onnx,train,DiffAI,image_32,6.0
1556,33,0.137,3704.276934,0.141,convSmallRELU__DiffAI.onnx,train,DiffAI,image_33,9.0
1557,34,0.147,120.3809457,0.149,convSmallRELU__DiffAI.onnx,train,DiffAI,image_34,0.0
1558,35,0.151,3696.878515,0.157,convSmallRELU__DiffAI.onnx,train,DiffAI,image_35,5.0
1559,36,0.149,3673.983099,0.155,convSmallRELU__DiffAI.onnx,train,DiffAI,image_36,6.0
1560,37,0.187,3719.696166,0.191,convSmallRELU__DiffAI.onnx,train,DiffAI,image_37,0.0
1561,38,0.139,3725.750632,0.145,convSmallRELU__DiffAI.onnx,train,DiffAI,image_38,7.0
1562,39,0.131,7290.49864,0.141,convSmallRELU__DiffAI.onnx,train,DiffAI,image_39,6.0
1563,40,0.145,3691.61318,0.153,convSmallRELU__DiffAI.onnx,train,DiffAI,image_40,1.0
1564,41,0.161,3689.553063,0.167,convSmallRELU__DiffAI.onnx,train,DiffAI,image_41,8.0
1565,42,0.133,3701.924767,0.139,convSmallRELU__DiffAI.onnx,train,DiffAI,image_42,7.0
1566,43,0.145,3704.176295,0.149,convSmallRELU__DiffAI.onnx,train,DiffAI,image_43,9.0
1567,44,0.137,119.1683002,0.139,convSmallRELU__DiffAI.onnx,train,DiffAI,image_44,3.0
1568,45,0.167,108.763391,0.169,convSmallRELU__DiffAI.onnx,train,DiffAI,image_45,9.0
1569,46,0.145,3742.056505,0.151,convSmallRELU__DiffAI.onnx,train,DiffAI,image_46,8.0
1570,47,0.173,7280.286649,0.183,convSmallRELU__DiffAI.onnx,train,DiffAI,image_47,5.0
1571,49,0.137,103.5882912,0.139,convSmallRELU__DiffAI.onnx,train,DiffAI,image_49,3.0
1572,50,0.177,316.2135572,0.179,convSmallRELU__DiffAI.onnx,train,DiffAI,image_50,3.0
1573,51,0.223,3682.754889,0.229,convSmallRELU__DiffAI.onnx,train,DiffAI,image_51,0.0
1574,52,0.161,3731.413039,0.167,convSmallRELU__DiffAI.onnx,train,DiffAI,image_52,7.0
1575,53,0.113,102.9223683,0.115,convSmallRELU__DiffAI.onnx,train,DiffAI,image_53,4.0
1576,54,0.079,79.20835352,0.081,convSmallRELU__DiffAI.onnx,train,DiffAI,image_54,9.0
1577,55,0.163,3720.117738,0.171,convSmallRELU__DiffAI.onnx,train,DiffAI,image_55,8.0
1578,56,0.225,3726.284333,0.229,convSmallRELU__DiffAI.onnx,train,DiffAI,image_56,0.0
1579,57,0.155,3743.580888,0.161,convSmallRELU__DiffAI.onnx,train,DiffAI,image_57,9.0
1580,58,0.175,152.5764503,0.177,convSmallRELU__DiffAI.onnx,train,DiffAI,image_58,4.0
1581,59,0.147,133.2240429,0.149,convSmallRELU__DiffAI.onnx,train,DiffAI,image_59,1.0
1582,60,0.133,3681.826509,0.139,convSmallRELU__DiffAI.onnx,train,DiffAI,image_60,4.0
1583,61,0.131,3695.254751,0.135,convSmallRELU__DiffAI.onnx,train,DiffAI,image_61,4.0
1584,62,0.137,3695.757038,0.141,convSmallRELU__DiffAI.onnx,train,DiffAI,image_62,6.0
1585,63,0.165,3742.275041,0.169,convSmallRELU__DiffAI.onnx,train,DiffAI,image_63,0.0
1586,64,0.163,3723.903773,0.169,convSmallRELU__DiffAI.onnx,train,DiffAI,image_64,4.0
1587,65,0.151,3687.09684,0.155,convSmallRELU__DiffAI.onnx,train,DiffAI,image_65,5.0
1588,66,0.167,3698.596401,0.173,convSmallRELU__DiffAI.onnx,train,DiffAI,image_66,6.0
1589,67,0.105,3669.666054,0.111,convSmallRELU__DiffAI.onnx,train,DiffAI,image_67,1.0
1590,68,0.155,3695.19032,0.161,convSmallRELU__DiffAI.onnx,train,DiffAI,image_68,0.0
1591,69,0.165,127.0233023,0.167,convSmallRELU__DiffAI.onnx,train,DiffAI,image_69,0.0
1592,70,0.121,3677.101182,0.127,convSmallRELU__DiffAI.onnx,train,DiffAI,image_70,1.0
1593,71,0.163,3712.517874,0.167,convSmallRELU__DiffAI.onnx,train,DiffAI,image_71,7.0
1594,72,0.145,3728.394187,0.149,convSmallRELU__DiffAI.onnx,train,DiffAI,image_72,1.0
1595,73,0.157,3715.39518,0.165,convSmallRELU__DiffAI.onnx,train,DiffAI,image_73,6.0
1596,74,0.187,129.1312006,0.189,convSmallRELU__DiffAI.onnx,train,DiffAI,image_74,3.0
1597,75,0.149,3686.71351,0.159,convSmallRELU__DiffAI.onnx,train,DiffAI,image_75,0.0
1598,76,0.163,198.1084647,0.165,convSmallRELU__DiffAI.onnx,train,DiffAI,image_76,2.0
1599,77,0.141,3695.020473,0.147,convSmallRELU__DiffAI.onnx,train,DiffAI,image_77,1.0
1600,78,0.127,139.2778382,0.129,convSmallRELU__DiffAI.onnx,train,DiffAI,image_78,1.0
1601,79,0.157,3724.99339,0.161,convSmallRELU__DiffAI.onnx,train,DiffAI,image_79,7.0
1602,81,0.151,115.9087677,0.153,convSmallRELU__DiffAI.onnx,train,DiffAI,image_81,0.0
1603,82,0.193,123.5285456,0.195,convSmallRELU__DiffAI.onnx,train,DiffAI,image_82,2.0
1604,83,0.163,3697.772376,0.167,convSmallRELU__DiffAI.onnx,train,DiffAI,image_83,6.0
1605,84,0.151,132.5238802,0.153,convSmallRELU__DiffAI.onnx,train,DiffAI,image_84,7.0
1606,85,0.157,7309.645442,0.171,convSmallRELU__DiffAI.onnx,train,DiffAI,image_85,8.0
1607,86,0.175,3711.780245,0.183,convSmallRELU__DiffAI.onnx,train,DiffAI,image_86,3.0
1608,87,0.151,3705.625135,0.157,convSmallRELU__DiffAI.onnx,train,DiffAI,image_87,9.0
1609,88,0.217,3727.550808,0.231,convSmallRELU__DiffAI.onnx,train,DiffAI,image_88,0.0
1610,89,0.167,3690.504549,0.173,convSmallRELU__DiffAI.onnx,train,DiffAI,image_89,4.0
1611,90,0.187,3720.836477,0.191,convSmallRELU__DiffAI.onnx,train,DiffAI,image_90,6.0
1612,91,0.155,3707.445512,0.159,convSmallRELU__DiffAI.onnx,train,DiffAI,image_91,7.0
1613,92,0.159,7307.693147,0.169,convSmallRELU__DiffAI.onnx,train,DiffAI,image_92,4.0
1614,93,0.151,3693.919569,0.157,convSmallRELU__DiffAI.onnx,train,DiffAI,image_93,6.0
1615,94,0.169,3719.338728,0.173,convSmallRELU__DiffAI.onnx,train,DiffAI,image_94,8.0
1616,95,0.205,132.4920025,0.207,convSmallRELU__DiffAI.onnx,train,DiffAI,image_95,0.0
1617,96,0.147,121.0388236,0.149,convSmallRELU__DiffAI.onnx,train,DiffAI,image_96,7.0
1618,97,0.169,3753.004472,0.177,convSmallRELU__DiffAI.onnx,train,DiffAI,image_97,8.0
1619,98,0.169,3705.806568,0.173,convSmallRELU__DiffAI.onnx,train,DiffAI,image_98,3.0
1620,99,0.123,3681.989404,0.129,convSmallRELU__DiffAI.onnx,train,DiffAI,image_99,1.0
1621,0,0.307,25240.59299,0.337,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_0,7.0
1622,1,0.307,22292.17545,0.339,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_1,2.0
1623,2,0.301,14501.38285,0.325,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_2,1.0
1624,3,0.303,18788.92357,0.339,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_3,0.0
1625,4,0.301,14627.9827,0.321,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_4,4.0
1626,5,0.303,18122.05703,0.329,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_5,1.0
1627,6,0.269,38747.44541,0.319,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_6,4.0
1628,7,0.291,21466.50341,0.317,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_7,9.0
1629,8,0.177,54221.69191,0.245,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_8,5.0
1630,9,0.235,74678.36265,0.327,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_9,9.0
1631,11,0.253,58957.17319,0.327,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_11,6.0
1632,12,0.289,22807.1597,0.315,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_12,9.0
1633,13,0.307,22274.99849,0.341,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_13,0.0
1634,14,0.307,11115.77921,0.325,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_14,1.0
1635,15,0.299,19614.93843,0.323,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_15,5.0
1636,16,0.285,30160.5163,0.323,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_16,9.0
1637,17,0.307,14872.69852,0.329,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_17,7.0
1638,18,0.211,61446.65022,0.281,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_18,3.0
1639,19,0.293,24812.87736,0.323,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_19,4.0
1640,20,0.267,37377.63633,0.311,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_20,9.0
1641,21,0.295,22299.72631,0.325,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_21,6.0
1642,22,0.295,19399.12393,0.327,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_22,6.0
1643,23,0.305,27099.12956,0.343,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_23,5.0
1644,24,0.199,90300.18863,0.305,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_24,4.0
1645,25,0.291,27818.11147,0.329,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_25,0.0
1646,26,0.303,14570.58081,0.323,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_26,7.0
1647,27,0.301,21702.73219,0.329,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_27,4.0
1648,28,0.301,25550.16165,0.339,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_28,0.0
1649,29,0.303,11050.51205,0.321,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_29,1.0
1650,30,0.303,24516.58497,0.335,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_30,3.0
1651,31,0.301,10947.18343,0.319,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_31,1.0
1652,32,0.307,21932.13573,0.331,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_32,3.0
1653,33,0.219,23395.8043,0.247,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_33,4.0
1654,34,0.301,14855.99652,0.325,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_34,7.0
1655,35,0.301,22130.19662,0.327,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_35,2.0
1656,36,0.291,14711.11902,0.311,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_36,7.0
1657,37,0.305,11005.34007,0.323,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_37,1.0
1658,38,0.243,58033.64698,0.313,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_38,2.0
1659,39,0.301,18459.00758,0.325,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_39,1.0
1660,40,0.305,14537.35764,0.323,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_40,1.0
1661,41,0.243,68964.53641,0.321,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_41,7.0
1662,42,0.303,18539.90822,0.327,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_42,4.0
1663,43,0.261,42605.96633,0.311,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_43,2.0
1664,44,0.301,8858.659503,0.313,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_44,3.0
1665,45,0.215,75920.0238,0.311,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_45,5.0
1666,46,0.301,12151.49299,0.317,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_46,1.0
1667,47,0.291,27345.7925,0.327,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_47,2.0
1668,48,0.289,21854.80223,0.315,convMedGRELU__PGDK_w_0.3.onnx,test,PGDK_w_0.3,image_48,4.0
